fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.38,0.7300351374771753,0.12521230955535387,0.696843991812852,0.15597289050651394,0.5343085862959519,0.1501598735715967,0.5213476916222929,0.17537284678162915,0.23406143755858919,0.12127856158284732,0.4597589826385437,0.1626764724293402,0.3342336363898179,0.12700248536001302,7
0.39,0.7578249489065155,0.09581420616478739,0.7500953147435363,0.09861250042841195,0.5856333525302476,0.100091597945851,0.5565655703977775,0.14942370586892417,0.22389924193199626,0.14451653087254274,0.4459051212629401,0.1710141579637744,0.31701196631035927,0.11494112196634734,7
0.4,0.7462148342674669,0.14319992545878155,0.720377247040191,0.15472465768995164,0.5645857690770112,0.14506391861147544,0.5497891880011622,0.20891176472372724,0.23827002469967304,0.20422512326318856,0.4495727137059204,0.20537802484498885,0.3153392366401074,0.13070295968566364,7
0.41,0.7102414107451145,0.1334728969976904,0.6901446330586385,0.168220511581513,0.5374181266073953,0.1465063916546659,0.48638118235407685,0.20844623727044168,0.266333597147063,0.18824366639231663,0.48124139903244256,0.20132154671508415,0.3305462021459034,0.1281848834882895,7
0.42,0.7694651775513641,0.09502184473562902,0.7648401177389569,0.09636960550243429,0.5992975448618548,0.0996593812415484,0.5678405762203517,0.16086957257279125,0.22215598585840743,0.1602856532749448,0.44091227877054884,0.17993815512298697,0.30718010508515375,0.11256689693295104,7
0.43,0.7770778660308171,0.07917771590298521,0.7537570507393728,0.09372806773927135,0.5919691130608454,0.09793224707816944,0.5851106027459528,0.13061409995446255,0.20010037151433707,0.09057672117383188,0.4277795368477667,0.14126527975203912,0.30827135022548285,0.10733372704118366,7
0.44,0.7368393973488353,0.1291823475476324,0.7380092582079636,0.09792985607790183,0.5738555197061075,0.10506961916155347,0.5219699610359465,0.21294526323958812,0.25425964533605827,0.2135522229359046,0.4654558596245662,0.20947291652323483,0.3164832039335398,0.12365579109752829,7
0.45,0.7748045770140358,0.09829219045018545,0.7689589777158226,0.08927905223970062,0.6049912832234944,0.09192461071946216,0.5766852284327861,0.15578545051379827,0.21770243541618717,0.1502468508969145,0.4369242338689096,0.17682267243379488,0.30572011838253815,0.11694405372997749,7
0.46,0.7550395442950483,0.08451221523929477,0.7544168372895268,0.10314207869389552,0.589694769602592,0.10834884471030243,0.5493333398542177,0.146198691668794,0.22724870990747245,0.1334622130174018,0.4503417526343025,0.16886242437368953,0.30531427846250364,0.1081196954865814,7
0.47,0.7947559198379566,0.07722241365614477,0.7710209898827488,0.08638296155258446,0.6127795995210558,0.09081533113967917,0.6035141897441857,0.1272018398048698,0.19214999068723104,0.09506032704222396,0.4183415724579397,0.14141088836233331,0.29567482407682594,0.10178482184164372,7
0.48,0.8000138362790582,0.06387073470727953,0.7625962136670921,0.08495359287929037,0.6056660315773542,0.09008806870324429,0.60410364322264,0.11443472836828635,0.1930506154157749,0.09283098716800174,0.4195193380112777,0.1410549438767742,0.2938483371537312,0.10279696205946459,7
0.49,0.7779090144125222,0.11333325917582661,0.7506477914328972,0.1258841083129218,0.5955471884788011,0.11998748414597235,0.585694154574815,0.1715992890662638,0.19753112623517385,0.09673137138621958,0.4234284083239677,0.14587469783792537,0.2970067988273933,0.10595450842284754,7
0.5,0.7590740286262286,0.09590269919645855,0.7433510259438084,0.10533018247984839,0.5893343790586317,0.10571050753745723,0.5606880031354612,0.15844966669633256,0.22533267665491494,0.15070791354426077,0.4452121574729388,0.17787246388561798,0.3030820471022243,0.11728138750796262,7
0.51,0.7858568303405707,0.07243522153040843,0.7603709114756352,0.08543725694504589,0.6037157599001646,0.09231918478044598,0.5968908210766043,0.12663969913525153,0.2038114175089048,0.12275237951737092,0.42630248264445225,0.1604905374160572,0.2907921341222595,0.10530565837065661,7
0.52,0.8072860564570438,0.07513678303999241,0.785258368831438,0.07957130942048589,0.6280527518393283,0.08440514756652416,0.6177050885466632,0.12695016134109527,0.1844557897506689,0.08724317944193487,0.4102041451784367,0.13742782542343118,0.28866773759151576,0.10406813919443793,7
0.53,0.8461295828902023,0.060038348103601834,0.8205465896576566,0.07756120352531187,0.6625176136035126,0.08727230162575719,0.676743639106639,0.1029112739219526,0.15537971648962018,0.07628676585554625,0.37673106225732467,0.12528232286893434,0.266389815614733,0.09164432833391971,7
0.54,0.7825783115301643,0.08442991121315478,0.7781202712740242,0.08349804934129686,0.6197617934283429,0.08975646615677348,0.580395484951823,0.16265056925468196,0.21946751970920686,0.16453340946850498,0.43629667257160587,0.18429556536763742,0.2911173751738226,0.11124001984074172,7
0.55,0.8231966999894345,0.05388067818775371,0.7908675640334387,0.07119881724705752,0.6325479581021396,0.08078450073967333,0.6529992270046233,0.10102114006592881,0.1696707600301582,0.08404169765178868,0.39293332806383907,0.13349102222486428,0.2739357272505202,0.09699018694341605,7
0.56,0.8107604347681423,0.08313824142775847,0.786055973261565,0.10350578470637911,0.6288553423061806,0.104603679336126,0.628271219579225,0.12781248328326295,0.18106242297732061,0.08929261320242994,0.40529277918352097,0.14000077549376186,0.28056996125397465,0.10085880697478834,7
0.57,0.8322259740788873,0.05205392173490942,0.8005389105556044,0.07792884470828412,0.6427196606186281,0.08582298622846077,0.6541409080728406,0.10979037849034509,0.1736262768227978,0.10889983628521979,0.39368226770128417,0.1474696818799296,0.27275070413948105,0.10133795378464801,7
