family,task_type,metric,model,scenario,fraction,n,mean_degradation,median_degradation,positive_rate
tdc,classification,pr_auc,torch_mlp,contamination,1.0,39,-0.24330886727951834,-0.17233300909243454,0.0
tdc,classification,pr_auc,torch_mlp,random_label_noise,0.01,39,0.0031436828321917396,0.0008116704802230146,0.5384615384615384
tdc,classification,pr_auc,torch_mlp,random_label_noise,0.02,39,0.007811238135819143,0.007712697836487592,0.8205128205128205
tdc,classification,pr_auc,torch_mlp,random_label_noise,0.05,39,0.016852005115562563,0.018505102992235123,0.8974358974358975
tdc,classification,pr_auc,torch_mlp,random_label_noise,0.1,39,0.03155854566859246,0.029403982347335766,0.9487179487179487
tdc,classification,pr_auc,torch_mlp,random_label_noise,0.2,39,0.05676277407779963,0.0559012138124661,0.9743589743589743
tdc,classification,pr_auc,torch_mlp,random_label_noise,0.5,39,0.13489101648884808,0.13362830882665333,0.9487179487179487
tdc,classification,pr_auc,torch_mlp,random_label_noise,1.0,39,0.2651320656355552,0.255771851262924,0.9743589743589743
tdc,classification,roc_auc,lgbm,cliffs,0.01,39,0.0002483725751677292,0.0,0.38461538461538464
tdc,classification,roc_auc,lgbm,cliffs,0.02,39,0.0017252810066686857,0.00035671009191040604,0.5641025641025641
tdc,classification,roc_auc,lgbm,cliffs,0.05,39,0.002937253700932284,0.0006946979838545753,0.5897435897435898
tdc,classification,roc_auc,lgbm,cliffs,0.1,39,0.004522580937433259,0.0025588464970995872,0.717948717948718
tdc,classification,roc_auc,lgbm,cliffs,0.2,39,0.006965373995678408,0.0020086081263321898,0.6923076923076923
tdc,classification,roc_auc,lgbm,cliffs,0.5,39,0.01646936456534153,0.009255815914981036,0.8717948717948718
tdc,classification,roc_auc,lgbm,cliffs,1.0,39,0.03575324422672737,0.02829137892626421,1.0
tdc,classification,roc_auc,lgbm,conflicts,0.01,39,0.00203821845804295,0.0013919313618109275,0.6410256410256411
tdc,classification,roc_auc,lgbm,conflicts,0.02,39,0.0035686338118683892,0.0037976628094138487,0.717948717948718
tdc,classification,roc_auc,lgbm,conflicts,0.05,39,0.008043402171921428,0.006108146338326903,0.8461538461538461
tdc,classification,roc_auc,lgbm,conflicts,0.1,39,0.020882646651744764,0.01350534166498707,0.8974358974358975
tdc,classification,roc_auc,lgbm,conflicts,0.2,39,0.026166765075459706,0.02061110715617087,0.8974358974358975
tdc,classification,roc_auc,lgbm,conflicts,0.5,39,0.06250349561295056,0.0541323234573402,0.9487179487179487
tdc,classification,roc_auc,lgbm,conflicts,1.0,39,0.31446767686104504,0.3840738121262779,1.0
tdc,classification,roc_auc,lgbm,contamination,0.01,39,-0.0014387953159062398,-0.0011442438874114114,0.28205128205128205
tdc,classification,roc_auc,lgbm,contamination,0.02,39,-0.007137657564840265,-0.0020595880280159795,0.20512820512820512
tdc,classification,roc_auc,lgbm,contamination,0.05,39,-0.013810934439883281,-0.0064071370640712555,0.02564102564102564
tdc,classification,roc_auc,lgbm,contamination,0.1,39,-0.024290935019951488,-0.014520580672337635,0.0
tdc,classification,roc_auc,lgbm,contamination,0.2,39,-0.04543462221864519,-0.02984264785675539,0.0
tdc,classification,roc_auc,lgbm,contamination,0.5,39,-0.1100118286839255,-0.06549326013280388,0.0
tdc,classification,roc_auc,lgbm,contamination,1.0,39,-0.17826398189863404,-0.11589403973509926,0.0
tdc,classification,roc_auc,lgbm,random_label_noise,0.01,39,0.005037667846708301,0.0012670204898419524,0.6410256410256411
tdc,classification,roc_auc,lgbm,random_label_noise,0.02,39,0.004604470184167792,0.0030655676895702255,0.8461538461538461
tdc,classification,roc_auc,lgbm,random_label_noise,0.05,39,0.009772359630006635,0.007659746018947811,0.8717948717948718
tdc,classification,roc_auc,lgbm,random_label_noise,0.1,39,0.017693223001328973,0.011502752255655446,0.9230769230769231
tdc,classification,roc_auc,lgbm,random_label_noise,0.2,39,0.032916035994931876,0.02275136770763253,0.9230769230769231
tdc,classification,roc_auc,lgbm,random_label_noise,0.5,39,0.09392046987738163,0.0801536556077379,0.9487179487179487
tdc,classification,roc_auc,lgbm,random_label_noise,1.0,39,0.31758243087113663,0.3690331139151374,0.9743589743589743
tdc,classification,roc_auc,rf,cliffs,0.01,39,0.00021517262790627108,0.0,0.358974358974359
tdc,classification,roc_auc,rf,cliffs,0.02,39,0.0005356892730271281,0.0,0.358974358974359
tdc,classification,roc_auc,rf,cliffs,0.05,39,0.0014699057837940317,0.0003668496199475957,0.5384615384615384
tdc,classification,roc_auc,rf,cliffs,0.1,39,0.0009839201239736505,0.0009474344032265325,0.6153846153846154
tdc,classification,roc_auc,rf,cliffs,0.2,39,0.002142150448137179,0.0011758382046630489,0.6153846153846154
tdc,classification,roc_auc,rf,cliffs,0.5,39,0.008491847707022356,0.0018346745568131873,0.7435897435897436
tdc,classification,roc_auc,rf,cliffs,1.0,39,0.025352826531527477,0.014912280701754321,1.0
tdc,classification,roc_auc,rf,conflicts,0.01,39,0.0004758892345186495,0.0010414250644719125,0.5897435897435898
tdc,classification,roc_auc,rf,conflicts,0.02,39,0.002372990897295041,0.001857968225244977,0.6666666666666666
tdc,classification,roc_auc,rf,conflicts,0.05,39,0.005881772557708131,0.003380549111324793,0.8717948717948718
tdc,classification,roc_auc,rf,conflicts,0.1,39,0.00853725979746152,0.005176446179671501,0.7692307692307693
tdc,classification,roc_auc,rf,conflicts,0.2,39,0.016181752593737133,0.013132825519009295,0.8461538461538461
tdc,classification,roc_auc,rf,conflicts,0.5,39,0.03579940639403453,0.029532317179275402,0.8974358974358975
tdc,classification,roc_auc,rf,conflicts,1.0,39,0.30425222306511956,0.3689017841606126,1.0
tdc,classification,roc_auc,rf,contamination,0.01,39,-0.0033661129325853177,-0.0018138151731769137,0.1794871794871795
tdc,classification,roc_auc,rf,contamination,0.02,39,-0.00965271188738341,-0.004642675267356955,0.1282051282051282
tdc,classification,roc_auc,rf,contamination,0.05,39,-0.016087359112415288,-0.011338175711104626,0.07692307692307693
tdc,classification,roc_auc,rf,contamination,0.1,39,-0.02864623956009477,-0.020963515420277967,0.0
tdc,classification,roc_auc,rf,contamination,0.2,39,-0.05628787559864328,-0.0409232973790995,0.0
tdc,classification,roc_auc,rf,contamination,0.5,39,-0.12813600729057584,-0.08696661428198549,0.0
tdc,classification,roc_auc,rf,contamination,1.0,39,-0.18013296734276155,-0.12966337085371638,0.0
tdc,classification,roc_auc,rf,random_label_noise,0.01,39,0.0018006283524505651,0.0012973336602601915,0.717948717948718
tdc,classification,roc_auc,rf,random_label_noise,0.02,39,0.0007534978323157338,0.0009771253912520539,0.5897435897435898
tdc,classification,roc_auc,rf,random_label_noise,0.05,39,0.004628616339611669,0.004093567251462149,0.8205128205128205
tdc,classification,roc_auc,rf,random_label_noise,0.1,39,0.01012874771512195,0.00832084651738263,0.8461538461538461
tdc,classification,roc_auc,rf,random_label_noise,0.2,39,0.02374019282439505,0.019720486461063058,0.9230769230769231
tdc,classification,roc_auc,rf,random_label_noise,0.5,39,0.08867365501105479,0.07963911784361777,0.9743589743589743
tdc,classification,roc_auc,rf,random_label_noise,1.0,39,0.31529363490652124,0.3584523068655976,1.0
tdc,classification,roc_auc,torch_mlp,cliffs,0.01,39,0.0010654058007125626,0.0,0.358974358974359
tdc,classification,roc_auc,torch_mlp,cliffs,0.02,39,0.0017889317551477869,0.0,0.48717948717948717
tdc,classification,roc_auc,torch_mlp,cliffs,0.05,39,0.0024578046237623617,0.0021571009420665588,0.5897435897435898
tdc,classification,roc_auc,torch_mlp,cliffs,0.1,39,0.006569274662932966,0.00473548233337362,0.6666666666666666
tdc,classification,roc_auc,torch_mlp,cliffs,0.2,39,0.009756906273404206,0.006261597325522339,0.8461538461538461
tdc,classification,roc_auc,torch_mlp,cliffs,0.5,39,0.023749144901018714,0.017568957757345904,0.8461538461538461
tdc,classification,roc_auc,torch_mlp,cliffs,1.0,39,0.04161530611070467,0.019804666304937713,0.9743589743589743
tdc,classification,roc_auc,torch_mlp,conflicts,0.01,39,0.005105303557921501,0.004224900507365126,0.7435897435897436
tdc,classification,roc_auc,torch_mlp,conflicts,0.02,39,0.008992229827108048,0.010573882318917094,0.7948717948717948
tdc,classification,roc_auc,torch_mlp,conflicts,0.05,39,0.016291647505672618,0.012121661156305752,0.8717948717948718
tdc,classification,roc_auc,torch_mlp,conflicts,0.1,39,0.0218599792325065,0.02292724163842408,0.8974358974358975
tdc,classification,roc_auc,torch_mlp,conflicts,0.2,39,0.04236400321440261,0.045456399269152126,0.9230769230769231
tdc,classification,roc_auc,torch_mlp,conflicts,0.5,39,0.0940914261113673,0.10169053740213385,0.9743589743589743
tdc,classification,roc_auc,torch_mlp,conflicts,1.0,39,0.28692053840551257,0.2935142747568481,1.0
tdc,classification,roc_auc,torch_mlp,contamination,0.01,39,-0.004613519278539042,-0.003325942350332567,0.23076923076923078
tdc,classification,roc_auc,torch_mlp,contamination,0.02,39,-0.006603900922182819,-0.0041658267822346495,0.15384615384615385
tdc,classification,roc_auc,torch_mlp,contamination,0.05,39,-0.016617654869932556,-0.01474837062420209,0.05128205128205128
tdc,classification,roc_auc,torch_mlp,contamination,0.1,39,-0.028465323245839762,-0.02666905494024341,0.0
tdc,classification,roc_auc,torch_mlp,contamination,0.2,39,-0.054684580124574944,-0.044782357101523895,0.02564102564102564
tdc,classification,roc_auc,torch_mlp,contamination,0.5,39,-0.13495428603284368,-0.10313185296508165,0.0
tdc,classification,roc_auc,torch_mlp,contamination,1.0,39,-0.2087126506641566,-0.17064568638090072,0.0
tdc,classification,roc_auc,torch_mlp,random_label_noise,0.01,39,0.003986678864698783,0.0015453873547000008,0.6153846153846154
tdc,classification,roc_auc,torch_mlp,random_label_noise,0.02,39,0.007888100157366197,0.007567368032484478,0.8205128205128205
tdc,classification,roc_auc,torch_mlp,random_label_noise,0.05,39,0.018152981193570932,0.01666777660150187,0.8461538461538461
tdc,classification,roc_auc,torch_mlp,random_label_noise,0.1,39,0.02712090955311089,0.02755095479971703,0.8974358974358975
tdc,classification,roc_auc,torch_mlp,random_label_noise,0.2,39,0.06003839483989004,0.05728849458389529,0.9743589743589743
tdc,classification,roc_auc,torch_mlp,random_label_noise,0.5,39,0.14429744697047334,0.14992203163288037,1.0
tdc,classification,roc_auc,torch_mlp,random_label_noise,1.0,39,0.30863697777556265,0.3435991499902551,1.0
tdc,regression,mae,lgbm,cliffs,0.01,27,0.01739398338703976,0.0,0.4444444444444444
tdc,regression,mae,lgbm,cliffs,0.02,27,0.044660856095518627,0.0012145257277444976,0.5185185185185185
tdc,regression,mae,lgbm,cliffs,0.05,27,0.15630959358690288,0.05173453267633876,0.8518518518518519
tdc,regression,mae,lgbm,cliffs,0.1,27,0.3358871988904613,0.12017620806485851,0.9259259259259259
tdc,regression,mae,lgbm,cliffs,0.2,27,0.5657286352899115,0.2902619242099349,0.9629629629629629
tdc,regression,mae,lgbm,cliffs,0.5,27,1.457720151701071,0.8800200373718123,1.0
tdc,regression,mae,lgbm,cliffs,1.0,27,3.1308225768409708,2.29829026717875,1.0
tdc,regression,mae,lgbm,conflicts,0.01,27,0.16728688687612756,0.03261149236722982,0.8888888888888888
tdc,regression,mae,lgbm,conflicts,0.02,27,0.5460939459293372,0.09453621583302585,0.8888888888888888
tdc,regression,mae,lgbm,conflicts,0.05,27,0.7698500300460863,0.1221813259576554,1.0
tdc,regression,mae,lgbm,conflicts,0.1,27,1.8830443791503906,0.7300173775945398,1.0
tdc,regression,mae,lgbm,conflicts,0.2,27,3.5002064369864923,1.1711206220797843,1.0
tdc,regression,mae,lgbm,conflicts,0.5,27,6.12835796822382,1.9795892334333605,1.0
tdc,regression,mae,lgbm,conflicts,1.0,27,10.260803388198656,3.3953271962314693,1.0
tdc,regression,mae,lgbm,contamination,0.01,27,-0.13885352976993146,-0.00640048681888139,0.3333333333333333
tdc,regression,mae,lgbm,contamination,0.02,27,-0.27418949158557404,-0.027781896018069574,0.07407407407407407
tdc,regression,mae,lgbm,contamination,0.05,27,-0.34143808023336875,-0.06727329558569117,0.07407407407407407
tdc,regression,mae,lgbm,contamination,0.1,27,-0.8646815070970616,-0.29553270160911893,0.0
tdc,regression,mae,lgbm,contamination,0.2,27,-1.757029719076532,-0.49225706871775765,0.0
tdc,regression,mae,lgbm,contamination,0.5,27,-4.1589695748198485,-1.1772434586608274,0.0
tdc,regression,mae,lgbm,contamination,1.0,27,-8.031751462254086,-2.3713553567069603,0.0
tdc,regression,mae,lgbm,random_label_noise,0.01,27,0.035510015025906845,0.0064681781718335385,0.7037037037037037
tdc,regression,mae,lgbm,random_label_noise,0.02,27,0.05666285688287939,0.013273640928734842,0.7037037037037037
tdc,regression,mae,lgbm,random_label_noise,0.05,27,0.233609394911923,0.029294216328725642,0.8888888888888888
tdc,regression,mae,lgbm,random_label_noise,0.1,27,0.32663123446188935,0.053037715597876345,0.7777777777777778
tdc,regression,mae,lgbm,random_label_noise,0.2,27,0.883159487322597,0.2272481252743157,0.8888888888888888
tdc,regression,mae,lgbm,random_label_noise,0.5,27,1.4848059315649775,0.7504142397333649,0.9629629629629629
tdc,regression,mae,lgbm,random_label_noise,1.0,27,3.735792563130335,1.6925852595923698,1.0
tdc,regression,mae,rf,cliffs,0.01,27,0.02636959488908109,0.0005351365511804262,0.5925925925925926
tdc,regression,mae,rf,cliffs,0.02,27,0.027289027711915166,0.002248190213696155,0.5925925925925926
tdc,regression,mae,rf,cliffs,0.05,27,0.10916907754468133,0.02043139544681516,0.7777777777777778
tdc,regression,mae,rf,cliffs,0.1,27,0.25152268889010876,0.03920219641455702,0.8148148148148148
tdc,regression,mae,rf,cliffs,0.2,27,0.4024334077629189,0.12746287532916334,0.9259259259259259
tdc,regression,mae,rf,cliffs,0.5,27,0.889443623522854,0.4140224356765234,0.9259259259259259
tdc,regression,mae,rf,cliffs,1.0,27,1.6921990094414272,0.9816219852727528,1.0
tdc,regression,mae,rf,conflicts,0.01,27,0.13081804448922113,0.013454128476056981,0.7777777777777778
tdc,regression,mae,rf,conflicts,0.02,27,0.419463602266466,0.04654586619716694,0.9259259259259259
tdc,regression,mae,rf,conflicts,0.05,27,0.6040228655041213,0.06441893665447851,0.8888888888888888
tdc,regression,mae,rf,conflicts,0.1,27,1.2188172229211498,0.34504327703922133,1.0
tdc,regression,mae,rf,conflicts,0.2,27,1.8506518955476001,0.3698347964028379,0.9629629629629629
tdc,regression,mae,rf,conflicts,0.5,27,3.752162638701174,0.7592393485271773,1.0
tdc,regression,mae,rf,conflicts,1.0,27,7.555403604009381,1.7663542863869273,1.0
tdc,regression,mae,rf,contamination,0.01,27,-0.11222520207790364,-0.015566712859623077,0.14814814814814814
tdc,regression,mae,rf,contamination,0.02,27,-0.155343061773725,-0.019239444134425243,0.07407407407407407
tdc,regression,mae,rf,contamination,0.05,27,-0.3692348724769077,-0.1539271277224068,0.0
tdc,regression,mae,rf,contamination,0.1,27,-0.6280973078781699,-0.269448081513314,0.0
tdc,regression,mae,rf,contamination,0.2,27,-1.4505966452525418,-0.5131994525655226,0.0
tdc,regression,mae,rf,contamination,0.5,27,-3.679808990869727,-1.180013998523441,0.0
tdc,regression,mae,rf,contamination,1.0,27,-7.198818688975233,-2.221520687153932,0.0
tdc,regression,mae,rf,random_label_noise,0.01,27,0.03763021642700046,0.00023406015369098476,0.5185185185185185
tdc,regression,mae,rf,random_label_noise,0.02,27,0.03845949370729592,0.011309508330184181,0.7407407407407407
tdc,regression,mae,rf,random_label_noise,0.05,27,0.2901482533033342,0.054649578269676535,0.9259259259259259
tdc,regression,mae,rf,random_label_noise,0.1,27,0.18946554946908037,0.04566237714909788,0.8518518518518519
tdc,regression,mae,rf,random_label_noise,0.2,27,0.5953553706510246,0.18006715525793626,0.9259259259259259
tdc,regression,mae,rf,random_label_noise,0.5,27,1.6178445969903306,0.9321519673013621,1.0
tdc,regression,mae,rf,random_label_noise,1.0,27,3.3992273948859006,1.7872477936451563,1.0
tdc,regression,mae,torch_mlp,cliffs,0.01,27,0.3417482138442549,0.0029562604055541897,0.5555555555555556
tdc,regression,mae,torch_mlp,cliffs,0.02,27,0.15637005848573968,0.037701029893910665,0.7037037037037037
tdc,regression,mae,torch_mlp,cliffs,0.05,27,0.7394593493317378,0.1231718830414712,0.8518518518518519
tdc,regression,mae,torch_mlp,cliffs,0.1,27,1.7408157309384453,0.41686082467944097,0.9259259259259259
tdc,regression,mae,torch_mlp,cliffs,0.2,27,3.0081411287623174,1.4191570017433772,1.0
tdc,regression,mae,torch_mlp,cliffs,0.5,27,5.999047315264026,3.233997658649834,1.0
tdc,regression,mae,torch_mlp,cliffs,1.0,27,10.28631202692991,5.434907227943185,1.0
tdc,regression,mae,torch_mlp,conflicts,0.01,27,0.9583221975530818,0.08613382423529381,0.8888888888888888
tdc,regression,mae,torch_mlp,conflicts,0.02,27,2.3027461862149927,0.24846603803103795,0.9259259259259259
tdc,regression,mae,torch_mlp,conflicts,0.05,27,3.650453338039629,0.9549006860186888,0.9629629629629629
tdc,regression,mae,torch_mlp,conflicts,0.1,27,5.12107412013969,1.5344397055327708,1.0
tdc,regression,mae,torch_mlp,conflicts,0.2,27,7.494428365539736,2.172067121853661,1.0
tdc,regression,mae,torch_mlp,conflicts,0.5,27,12.24298744942365,4.718758248825406,1.0
tdc,regression,mae,torch_mlp,conflicts,1.0,27,16.912733087008487,5.347245238879394,1.0
tdc,regression,mae,torch_mlp,contamination,0.01,27,-0.16083806003503404,-0.027404809647705308,0.25925925925925924
tdc,regression,mae,torch_mlp,contamination,0.02,27,-0.2743796044429916,-0.03634469809301666,0.14814814814814814
tdc,regression,mae,torch_mlp,contamination,0.05,27,-0.6946475013555995,-0.19314522380061305,0.0
tdc,regression,mae,torch_mlp,contamination,0.1,27,-1.1861565258540212,-0.3766206908648795,0.0
tdc,regression,mae,torch_mlp,contamination,0.2,27,-2.562902300476935,-0.7196312236217564,0.0
tdc,regression,mae,torch_mlp,contamination,0.5,27,-6.588542148384465,-1.859814582902332,0.0
tdc,regression,mae,torch_mlp,contamination,1.0,27,-12.762901668038886,-3.402577357039896,0.0
tdc,regression,mae,torch_mlp,random_label_noise,0.01,27,0.12621899204446202,0.016741837281765704,0.7777777777777778
tdc,regression,mae,torch_mlp,random_label_noise,0.02,27,0.1695205588804554,0.0534581988712306,0.8888888888888888
tdc,regression,mae,torch_mlp,random_label_noise,0.05,27,0.688342102686517,0.20663653254567182,0.9629629629629629
tdc,regression,mae,torch_mlp,random_label_noise,0.1,27,0.6469790504244889,0.2521533796184281,0.8888888888888888
tdc,regression,mae,torch_mlp,random_label_noise,0.2,27,1.3547494709055652,0.5814355652173984,0.9629629629629629
tdc,regression,mae,torch_mlp,random_label_noise,0.5,27,3.2642168557995714,1.405347443488426,1.0
tdc,regression,mae,torch_mlp,random_label_noise,1.0,27,6.000875373913623,2.25107088455835,1.0
tdc,regression,rmse,lgbm,cliffs,0.01,27,0.03151412953214297,0.0,0.37037037037037035
tdc,regression,rmse,lgbm,cliffs,0.02,27,0.04206492037022952,0.0,0.48148148148148145
tdc,regression,rmse,lgbm,cliffs,0.05,27,0.12782477489822364,0.016236819736200836,0.7037037037037037
tdc,regression,rmse,lgbm,cliffs,0.1,27,0.05715357606765002,0.03498863658176132,0.7037037037037037
tdc,regression,rmse,lgbm,cliffs,0.2,27,0.4033479217044675,0.14207887306554312,0.9629629629629629
tdc,regression,rmse,lgbm,cliffs,0.5,27,1.0145042345617754,0.7088933066716123,1.0
tdc,regression,rmse,lgbm,cliffs,1.0,27,2.7598908928628507,2.446995853535544,1.0
tdc,regression,rmse,lgbm,conflicts,0.01,27,0.13477158900068917,0.009753666700727859,0.6666666666666666
tdc,regression,rmse,lgbm,conflicts,0.02,27,0.21164580483971435,0.028697710108558372,0.7777777777777778
tdc,regression,rmse,lgbm,conflicts,0.05,27,0.5786574506002367,0.057820173811336195,0.8148148148148148
tdc,regression,rmse,lgbm,conflicts,0.1,27,1.29768878309259,0.6253670753046876,0.9259259259259259
tdc,regression,rmse,lgbm,conflicts,0.2,27,2.156065579879428,0.904846667648493,1.0
tdc,regression,rmse,lgbm,conflicts,0.5,27,4.479035599240578,1.5988036390358094,1.0
tdc,regression,rmse,lgbm,conflicts,1.0,27,7.6782125592949635,3.215203350432649,1.0
tdc,regression,rmse,lgbm,contamination,0.01,27,-0.26541308087764626,-0.008868298939222863,0.25925925925925924
tdc,regression,rmse,lgbm,contamination,0.02,27,-0.4027732504473125,-0.009232404675743378,0.2222222222222222
tdc,regression,rmse,lgbm,contamination,0.05,27,-0.2810097654919669,-0.054615643344339215,0.1111111111111111
tdc,regression,rmse,lgbm,contamination,0.1,27,-0.8040962930551893,-0.2624757473244177,0.037037037037037035
tdc,regression,rmse,lgbm,contamination,0.2,27,-1.931808676171491,-0.4539354901355148,0.037037037037037035
tdc,regression,rmse,lgbm,contamination,0.5,27,-7.180451510862219,-1.5620086185431026,0.0
tdc,regression,rmse,lgbm,contamination,1.0,27,-15.602086027232247,-3.7341688212140727,0.0
tdc,regression,rmse,lgbm,random_label_noise,0.01,27,-0.04107117672263297,0.00039355184969513957,0.5185185185185185
tdc,regression,rmse,lgbm,random_label_noise,0.02,27,0.023412948225012074,0.012653804704216842,0.7037037037037037
tdc,regression,rmse,lgbm,random_label_noise,0.05,27,0.7492264896642244,0.06959179772947799,0.9259259259259259
tdc,regression,rmse,lgbm,random_label_noise,0.1,27,0.1598594662081492,0.05081420532295722,0.7407407407407407
tdc,regression,rmse,lgbm,random_label_noise,0.2,27,1.1971415579727551,0.16630626514309466,0.8518518518518519
tdc,regression,rmse,lgbm,random_label_noise,0.5,27,2.615031978635283,0.8461946902676116,1.0
tdc,regression,rmse,lgbm,random_label_noise,1.0,27,5.950583118362396,2.256046440456605,1.0
tdc,regression,rmse,rf,cliffs,0.01,27,0.05542177679006648,0.0019186477051574835,0.5555555555555556
tdc,regression,rmse,rf,cliffs,0.02,27,0.04296685025284145,0.0007737228404105512,0.5555555555555556
tdc,regression,rmse,rf,cliffs,0.05,27,0.15057562428099922,0.03121438860097303,0.7777777777777778
tdc,regression,rmse,rf,cliffs,0.1,27,0.14352226050687403,0.02178116085890608,0.7407407407407407
tdc,regression,rmse,rf,cliffs,0.2,27,0.45117758033612354,0.17072998468647516,0.9259259259259259
tdc,regression,rmse,rf,cliffs,0.5,27,0.7894819614982814,0.4183815718134738,1.0
tdc,regression,rmse,rf,cliffs,1.0,27,1.5370155602397213,0.7164474759254136,0.9629629629629629
tdc,regression,rmse,rf,conflicts,0.01,27,0.09208082654840835,0.008711512162637547,0.7407407407407407
tdc,regression,rmse,rf,conflicts,0.02,27,0.18857851327351424,0.02169052321035303,0.8148148148148148
tdc,regression,rmse,rf,conflicts,0.05,27,0.3609784672271838,0.05994323534210588,0.8148148148148148
tdc,regression,rmse,rf,conflicts,0.1,27,0.8007135069889277,0.14893011053488436,0.8888888888888888
tdc,regression,rmse,rf,conflicts,0.2,27,1.1708116400907576,0.2888075946767641,0.9259259259259259
tdc,regression,rmse,rf,conflicts,0.5,27,2.722724357213478,0.5432379613936584,0.9259259259259259
tdc,regression,rmse,rf,conflicts,1.0,27,4.985656800628239,1.3111141204972219,1.0
tdc,regression,rmse,rf,contamination,0.01,27,-0.18008080816336725,-0.020178478321578375,0.18518518518518517
tdc,regression,rmse,rf,contamination,0.02,27,-0.1966452145833889,-0.021084860759355672,0.18518518518518517
tdc,regression,rmse,rf,contamination,0.05,27,-0.36325768663163244,-0.0554060341809306,0.1111111111111111
tdc,regression,rmse,rf,contamination,0.1,27,-0.6027741295078505,-0.12875638089785868,0.037037037037037035
tdc,regression,rmse,rf,contamination,0.2,27,-2.1329950261652875,-0.6044681618770489,0.037037037037037035
tdc,regression,rmse,rf,contamination,0.5,27,-6.912975895013257,-1.6248538157006962,0.0
tdc,regression,rmse,rf,contamination,1.0,27,-14.682939279817015,-3.736162804709404,0.0
tdc,regression,rmse,rf,random_label_noise,0.01,27,-0.010667700064901663,0.0010901617933222751,0.5555555555555556
tdc,regression,rmse,rf,random_label_noise,0.02,27,0.028521707989310068,0.009162628522452199,0.7037037037037037
tdc,regression,rmse,rf,random_label_noise,0.05,27,0.7802626019192181,0.045770097829527234,0.8888888888888888
tdc,regression,rmse,rf,random_label_noise,0.1,27,0.24077402951811708,0.11915911817927816,0.8888888888888888
tdc,regression,rmse,rf,random_label_noise,0.2,27,0.6504325366275391,0.1828958494262951,0.8518518518518519
tdc,regression,rmse,rf,random_label_noise,0.5,27,2.5192820004738454,0.8545631265583014,1.0
tdc,regression,rmse,rf,random_label_noise,1.0,27,4.839803150056577,1.8593786026894454,1.0
tdc,regression,rmse,torch_mlp,cliffs,0.01,27,0.1992853359930063,0.013546686282742915,0.5555555555555556
tdc,regression,rmse,torch_mlp,cliffs,0.02,27,0.14778058366955982,0.021847004730222608,0.6296296296296297
tdc,regression,rmse,torch_mlp,cliffs,0.05,27,0.490754257366773,0.19757654781867506,0.8148148148148148
tdc,regression,rmse,torch_mlp,cliffs,0.1,27,1.3734047785838686,0.6340799532615904,0.9259259259259259
tdc,regression,rmse,torch_mlp,cliffs,0.2,27,2.7117667985793608,1.9011253970613176,1.0
tdc,regression,rmse,torch_mlp,cliffs,0.5,27,5.562343172229087,4.166454435054845,1.0
tdc,regression,rmse,torch_mlp,cliffs,1.0,27,10.271977720443475,6.0037930437514015,1.0
tdc,regression,rmse,torch_mlp,conflicts,0.01,27,0.29605498484438825,0.029930796568403695,0.7407407407407407
tdc,regression,rmse,torch_mlp,conflicts,0.02,27,1.4139824440504687,0.13223405610632888,0.9629629629629629
tdc,regression,rmse,torch_mlp,conflicts,0.05,27,2.7197995469381735,0.6110451280794589,0.9629629629629629
tdc,regression,rmse,torch_mlp,conflicts,0.1,27,4.0550369050704065,1.0594132710509419,1.0
tdc,regression,rmse,torch_mlp,conflicts,0.2,27,6.578835846313367,1.4397004300419525,1.0
tdc,regression,rmse,torch_mlp,conflicts,0.5,27,11.47067577847449,3.9820118040882058,1.0
tdc,regression,rmse,torch_mlp,conflicts,1.0,27,16.07544987704759,4.870528283088132,1.0
tdc,regression,rmse,torch_mlp,contamination,0.01,27,-0.15242802759192842,-0.023507210911931864,0.25925925925925924
tdc,regression,rmse,torch_mlp,contamination,0.02,27,-0.3467060332768043,-0.03716973885404817,0.1111111111111111
tdc,regression,rmse,torch_mlp,contamination,0.05,27,-0.5082589467618862,-0.23201111292604626,0.037037037037037035
tdc,regression,rmse,torch_mlp,contamination,0.1,27,-0.9771937274724285,-0.32355236079994665,0.0
tdc,regression,rmse,torch_mlp,contamination,0.2,27,-2.2085477712136745,-0.6416939936519521,0.0
tdc,regression,rmse,torch_mlp,contamination,0.5,27,-8.132118212670752,-2.150350882452968,0.0
tdc,regression,rmse,torch_mlp,contamination,1.0,27,-21.16766949558867,-5.816894097963801,0.0
tdc,regression,rmse,torch_mlp,random_label_noise,0.01,27,0.08758873285833159,0.008391017891670294,0.6296296296296297
tdc,regression,rmse,torch_mlp,random_label_noise,0.02,27,0.1154775303580507,0.03987309325070787,0.8148148148148148
tdc,regression,rmse,torch_mlp,random_label_noise,0.05,27,1.6126494225190446,0.12193080197326589,0.8888888888888888
tdc,regression,rmse,torch_mlp,random_label_noise,0.1,27,0.7862371787220445,0.32150181454801485,0.8888888888888888
tdc,regression,rmse,torch_mlp,random_label_noise,0.2,27,2.354131774314995,0.45350533884656974,0.9259259259259259
tdc,regression,rmse,torch_mlp,random_label_noise,0.5,27,5.534692020676276,1.471440601341362,0.9259259259259259
tdc,regression,rmse,torch_mlp,random_label_noise,1.0,27,10.397748570796141,2.3902056911637724,1.0
