family,dataset,task_type,model,scenario,seed,fraction,baseline_value,metric,metric_direction,observed_value,degradation,relative_degradation
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,cliffs,2,0.1,0.6578115117014548,roc_auc,higher,0.661606578115117,-0.003795066413662229,-0.005769230769230754
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,cliffs,2,0.2,0.6578115117014548,roc_auc,higher,0.66382036685642,-0.006008855154965187,-0.009134615384615347
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,cliffs,2,0.5,0.6578115117014548,roc_auc,higher,0.6328273244781784,0.024984187223276444,0.03798076923076928
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,cliffs,2,1.0,0.6578115117014548,roc_auc,higher,0.5983554712207463,0.059456040480708516,0.09038461538461554
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,cliffs,2,0.01,0.6995572422517394,roc_auc,higher,0.6995572422517394,0.0,0.0
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,cliffs,2,0.02,0.6995572422517394,roc_auc,higher,0.6995572422517394,0.0,0.0
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,cliffs,2,0.05,0.6995572422517394,roc_auc,higher,0.6941808981657178,0.005376344086021612,0.007685352622061634
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,cliffs,2,0.1,0.6995572422517394,roc_auc,higher,0.6831119544592031,0.01644528779253629,0.02350813743218795
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,cliffs,2,0.2,0.6995572422517394,roc_auc,higher,0.6856419987349779,0.013915243516761544,0.019891500904159132
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,cliffs,2,0.5,0.6995572422517394,roc_auc,higher,0.6948134092346616,0.004743833017077814,0.006781193490054271
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,cliffs,2,1.0,0.6995572422517394,roc_auc,higher,0.6236559139784945,0.07590132827324492,0.10849909584086818
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,contamination,2,0.01,0.66808981657179,roc_auc,higher,0.6693548387096774,-0.0012650221378873727,-0.0018934911242602947
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,contamination,2,0.02,0.66808981657179,roc_auc,higher,0.7043010752688172,-0.03621125869702724,-0.054201183431952724
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,contamination,2,0.05,0.66808981657179,roc_auc,higher,0.693864642631246,-0.025774826059456024,-0.03857988165680471
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,contamination,2,0.1,0.66808981657179,roc_auc,higher,0.706989247311828,-0.03889943074003799,-0.05822485207100597
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,contamination,2,0.2,0.66808981657179,roc_auc,higher,0.7569576217583807,-0.08886780518659065,-0.13301775147928976
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,contamination,2,0.5,0.66808981657179,roc_auc,higher,0.9204617330803287,-0.25237191650853874,-0.3777514792899406
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,contamination,2,1.0,0.66808981657179,roc_auc,higher,1.0,-0.33191018342821,-0.49680473372781064
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,contamination,2,0.01,0.6578115117014548,roc_auc,higher,0.6729917773561037,-0.015180265654648917,-0.023076923076923016
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,contamination,2,0.02,0.6578115117014548,roc_auc,higher,0.7191650853889944,-0.061353573687539575,-0.09326923076923083
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,contamination,2,0.05,0.6578115117014548,roc_auc,higher,0.6793168880455408,-0.021505376344086002,-0.03269230769230766
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,contamination,2,0.1,0.6578115117014548,roc_auc,higher,0.7229601518026565,-0.0651486401012017,-0.09903846153846142
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,contamination,2,0.2,0.6578115117014548,roc_auc,higher,0.7321315623023403,-0.07432005060088553,-0.11298076923076926
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,contamination,2,0.5,0.6578115117014548,roc_auc,higher,0.9054395951929158,-0.24762808349146104,-0.3764423076923076
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,contamination,2,1.0,0.6578115117014548,roc_auc,higher,1.0,-0.3421884882985452,-0.5201923076923076
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,contamination,2,0.01,0.6995572422517394,roc_auc,higher,0.7112586970271979,-0.011701454775458475,-0.016726943942133678
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,contamination,2,0.02,0.6995572422517394,roc_auc,higher,0.724225173940544,-0.024667931688804545,-0.035262206148282085
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,contamination,2,0.05,0.6995572422517394,roc_auc,higher,0.7235926628716002,-0.024035420619860748,-0.03435804701627472
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,contamination,2,0.1,0.6995572422517394,roc_auc,higher,0.7340290955091715,-0.03447185325743207,-0.049276672694394306
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,contamination,2,0.2,0.6995572422517394,roc_auc,higher,0.7586970271979759,-0.05913978494623651,-0.08453887884267623
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,contamination,2,0.5,0.6995572422517394,roc_auc,higher,0.911448450347881,-0.2118912080961416,-0.302893309222423
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,contamination,2,1.0,0.6995572422517394,roc_auc,higher,1.0,-0.30044275774826057,-0.42947558770343575
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,random_label_noise,2,0.01,0.66808981657179,roc_auc,higher,0.66808981657179,0.0,0.0
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,random_label_noise,2,0.02,0.66808981657179,roc_auc,higher,0.6824794433902592,-0.014389626818469226,-0.021538461538461392
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,random_label_noise,2,0.05,0.66808981657179,roc_auc,higher,0.6740986717267552,-0.006008855154965187,-0.00899408284023665
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,random_label_noise,2,0.1,0.66808981657179,roc_auc,higher,0.6815306767868438,-0.013440860215053752,-0.020118343195266255
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,random_label_noise,2,0.2,0.66808981657179,roc_auc,higher,0.6747311827956989,-0.006641366223908873,-0.009940828402366797
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,random_label_noise,2,0.5,0.66808981657179,roc_auc,higher,0.6276091081593927,0.04048070841239726,0.06059171597633142
tdc,CYP2D6_Substrate_CarbonMangels,classification,rf,random_label_noise,2,1.0,0.66808981657179,roc_auc,higher,0.3859898798228969,0.2820999367488931,0.4222485207100592
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,random_label_noise,2,0.01,0.6578115117014548,roc_auc,higher,0.6578115117014548,0.0,0.0
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,random_label_noise,2,0.02,0.6578115117014548,roc_auc,higher,0.6451612903225807,0.01265022137887406,0.019230769230769124
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,random_label_noise,2,0.05,0.6578115117014548,roc_auc,higher,0.6296647691334598,0.028146742567994987,0.04278846153846161
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,random_label_noise,2,0.1,0.6578115117014548,roc_auc,higher,0.653067678684377,0.004743833017077814,0.0072115384615384845
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,random_label_noise,2,0.2,0.6578115117014548,roc_auc,higher,0.6821631878557874,-0.024351676154332647,-0.037019230769230686
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,random_label_noise,2,0.5,0.6578115117014548,roc_auc,higher,0.661606578115117,-0.003795066413662229,-0.005769230769230754
tdc,CYP2D6_Substrate_CarbonMangels,classification,lgbm,random_label_noise,2,1.0,0.6578115117014548,roc_auc,higher,0.389943074003795,0.2678684376976598,0.40721153846153857
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,random_label_noise,2,0.01,0.6995572422517394,roc_auc,higher,0.6995572422517394,0.0,0.0
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,random_label_noise,2,0.02,0.6995572422517394,roc_auc,higher,0.6812144212523719,0.01834282099936757,0.026220614828209882
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,random_label_noise,2,0.05,0.6995572422517394,roc_auc,higher,0.6748893105629348,0.024667931688804656,0.035262206148282245
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,random_label_noise,2,0.1,0.6995572422517394,roc_auc,higher,0.7150537634408602,-0.015496521189120815,-0.022151898734177222
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,random_label_noise,2,0.2,0.6995572422517394,roc_auc,higher,0.6524351676154333,0.04712207463630613,0.06735985533453888
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,random_label_noise,2,0.5,0.6995572422517394,roc_auc,higher,0.6416824794433902,0.057874762808349245,0.08273056057866199
tdc,CYP2D6_Substrate_CarbonMangels,classification,torch_mlp,random_label_noise,2,1.0,0.6995572422517394,roc_auc,higher,0.4057558507273877,0.29380139152435175,0.41998191681735997
tdc,CYP2D6_Veith,classification,rf,conflicts,0,0.01,0.8676644519928233,roc_auc,higher,0.8652203875231947,0.0024440644696285263,0.0028168313960714644
tdc,CYP2D6_Veith,classification,rf,conflicts,0,0.02,0.8676644519928233,roc_auc,higher,0.8663350726126762,0.0013293793801470999,0.0015321353515103965
tdc,CYP2D6_Veith,classification,rf,conflicts,0,0.05,0.8676644519928233,roc_auc,higher,0.8635114593077643,0.004152992685058976,0.0047864040937951515
tdc,CYP2D6_Veith,classification,rf,conflicts,0,0.1,0.8676644519928233,roc_auc,higher,0.8560354974006654,0.011628954592157847,0.013402594246484163
tdc,CYP2D6_Veith,classification,rf,conflicts,0,0.2,0.8676644519928233,roc_auc,higher,0.8434576707202993,0.02420678127252396,0.027898781858501424
tdc,CYP2D6_Veith,classification,rf,conflicts,0,0.5,0.8676644519928233,roc_auc,higher,0.8145664325476544,0.0530980194451689,0.06119649055947274
tdc,CYP2D6_Veith,classification,rf,conflicts,0,1.0,0.8676644519928233,roc_auc,higher,0.5371435499700962,0.3305209020227271,0.38093170840824186
tdc,CYP2D6_Veith,classification,lgbm,conflicts,0,0.01,0.8561754320722599,roc_auc,higher,0.8495036152985017,0.006671816773758166,0.007792581431132533
tdc,CYP2D6_Veith,classification,lgbm,conflicts,0,0.02,0.8561754320722599,roc_auc,higher,0.8509863477434096,0.005189084328850235,0.006060772283888992
tdc,CYP2D6_Veith,classification,lgbm,conflicts,0,0.05,0.8561754320722599,roc_auc,higher,0.8442512728304374,0.01192415924182244,0.013927238268168456
tdc,CYP2D6_Veith,classification,lgbm,conflicts,0,0.1,0.8561754320722599,roc_auc,higher,0.8389941380790995,0.017181293993160374,0.020067492419836568
tdc,CYP2D6_Veith,classification,lgbm,conflicts,0,0.2,0.8561754320722599,roc_auc,higher,0.8316734461500714,0.02450198592218844,0.028617950252186764
tdc,CYP2D6_Veith,classification,lgbm,conflicts,0,0.5,0.8561754320722599,roc_auc,higher,0.79623067751384,0.059944754558419855,0.07001456980998798
tdc,CYP2D6_Veith,classification,lgbm,conflicts,0,1.0,0.8561754320722599,roc_auc,higher,0.5,0.3561754320722599,0.41600753622442094
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,0,0.01,0.8116498489472311,roc_auc,higher,0.8024783772178686,0.009171471729362501,0.011299788623454519
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,0,0.02,0.8116498489472311,roc_auc,higher,0.819178046742014,-0.007528197794782865,-0.00927517919771375
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,0,0.05,0.8116498489472311,roc_auc,higher,0.8062034190065789,0.005446429940652253,0.006710319662742091
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,0,0.1,0.8116498489472311,roc_auc,higher,0.795252093269334,0.01639775567789714,0.020202992336124034
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,0,0.2,0.8116498489472311,roc_auc,higher,0.7795156726832186,0.03213417626401249,0.03959118122881789
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,0,0.5,0.8116498489472311,roc_auc,higher,0.6742258545599533,0.13742399438727781,0.16931438423296294
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,0,1.0,0.8116498489472311,roc_auc,higher,0.5009455174899171,0.310704331457314,0.382805876031789
tdc,CYP2D6_Veith,classification,rf,cliffs,0,0.01,0.8676644519928233,roc_auc,higher,0.8676601389378766,4.313054946636363e-06,4.9708789345123916e-06
tdc,CYP2D6_Veith,classification,rf,cliffs,0,0.02,0.8676644519928233,roc_auc,higher,0.8691850434755941,-0.0015205914827708389,-0.0017525109842617087
tdc,CYP2D6_Veith,classification,rf,cliffs,0,0.05,0.8676644519928233,roc_auc,higher,0.8695444647211275,-0.0018800127283041812,-0.002166750895448384
tdc,CYP2D6_Veith,classification,rf,cliffs,0,0.1,0.8676644519928233,roc_auc,higher,0.8651116026928797,0.0025528492999435937,0.0029422080091909874
tdc,CYP2D6_Veith,classification,rf,cliffs,0,0.2,0.8676644519928233,roc_auc,higher,0.8663834746737414,0.001280977319081833,0.001476351043470464
tdc,CYP2D6_Veith,classification,rf,cliffs,0,0.5,0.8676644519928233,roc_auc,higher,0.863129514330844,0.004534937661979321,0.005226603039416476
tdc,CYP2D6_Veith,classification,rf,cliffs,0,1.0,0.8676644519928233,roc_auc,higher,0.8612586069407597,0.006405845052063541,0.007382859857115048
tdc,CYP2D6_Veith,classification,lgbm,cliffs,0,0.01,0.8561754320722599,roc_auc,higher,0.8544904652731985,0.0016849667990613826,0.001968015824727816
tdc,CYP2D6_Veith,classification,lgbm,cliffs,0,0.02,0.8561754320722599,roc_auc,higher,0.8521307449891886,0.004044687083071263,0.004724133549688095
tdc,CYP2D6_Veith,classification,lgbm,cliffs,0,0.05,0.8561754320722599,roc_auc,higher,0.8526396854728642,0.003535746599395706,0.0041296987357344475
tdc,CYP2D6_Veith,classification,lgbm,cliffs,0,0.1,0.8561754320722599,roc_auc,higher,0.8535161940836389,0.0026592379886209994,0.0031059498894807857
tdc,CYP2D6_Veith,classification,lgbm,cliffs,0,0.2,0.8561754320722599,roc_auc,higher,0.8462554056955328,0.009920026376727065,0.011586441288927139
tdc,CYP2D6_Veith,classification,lgbm,cliffs,0,0.5,0.8561754320722599,roc_auc,higher,0.8473681738717049,0.008807258200554946,0.010286744831299512
tdc,CYP2D6_Veith,classification,lgbm,cliffs,0,1.0,0.8561754320722599,roc_auc,higher,0.8450074951310401,0.011167936941219758,0.013043982019186462
tdc,CYP2D6_Veith,classification,torch_mlp,cliffs,0,0.01,0.8116498489472311,roc_auc,higher,0.8284420095385607,-0.016792160591329597,-0.02068892221579324
tdc,CYP2D6_Veith,classification,torch_mlp,cliffs,0,0.02,0.8116498489472311,roc_auc,higher,0.8163788740817984,-0.0047290251345672996,-0.005826435057803792
tdc,CYP2D6_Veith,classification,torch_mlp,cliffs,0,0.05,0.8116498489472311,roc_auc,higher,0.816217374135472,-0.004567525188240884,-0.005627457695169039
tdc,CYP2D6_Veith,classification,torch_mlp,cliffs,0,0.1,0.8116498489472311,roc_auc,higher,0.816565773129476,-0.004915924182244846,-0.006056705596164599
tdc,CYP2D6_Veith,classification,torch_mlp,cliffs,0,0.2,0.8116498489472311,roc_auc,higher,0.8181611242313177,-0.006511275284086571,-0.00802227129412045
tdc,CYP2D6_Veith,classification,torch_mlp,cliffs,0,0.5,0.8116498489472311,roc_auc,higher,0.8143565305402629,-0.002706681593031779,-0.0033347897452855337
tdc,CYP2D6_Veith,classification,torch_mlp,cliffs,0,1.0,0.8116498489472311,roc_auc,higher,0.8020168803386036,0.009632968608627501,0.011868379722021956
tdc,CYP2D6_Veith,classification,rf,contamination,0,0.01,0.8676644519928233,roc_auc,higher,0.8722089742213499,-0.004544522228526637,-0.005237649437047845
tdc,CYP2D6_Veith,classification,rf,contamination,0,0.02,0.8676644519928233,roc_auc,higher,0.870678318943704,-0.0030138669508806837,-0.0034735397352727
tdc,CYP2D6_Veith,classification,rf,contamination,0,0.05,0.8676644519928233,roc_auc,higher,0.8794659287828368,-0.011801476790013532,-0.013601429403853399
tdc,CYP2D6_Veith,classification,rf,contamination,0,0.1,0.8676644519928233,roc_auc,higher,0.890175723443083,-0.022511271450259773,-0.02594467411746168
tdc,CYP2D6_Veith,classification,rf,contamination,0,0.2,0.8676644519928233,roc_auc,higher,0.9127042471131284,-0.04503979512030509,-0.051909231750660256
tdc,CYP2D6_Veith,classification,rf,contamination,0,0.5,0.8676644519928233,roc_auc,higher,0.9591294913278842,-0.0914650393350609,-0.1054152202789765
tdc,CYP2D6_Veith,classification,rf,contamination,0,1.0,0.8676644519928233,roc_auc,higher,0.9999611825054824,-0.1322967305126591,-0.15247453114946027
tdc,CYP2D6_Veith,classification,lgbm,contamination,0,0.01,0.8561754320722599,roc_auc,higher,0.8579006540508212,-0.0017252219785612866,-0.00201503326763957
tdc,CYP2D6_Veith,classification,lgbm,contamination,0,0.02,0.8561754320722599,roc_auc,higher,0.8578565650447023,-0.001681132972442434,-0.0019635379730220393
tdc,CYP2D6_Veith,classification,lgbm,contamination,0,0.05,0.8561754320722599,roc_auc,higher,0.8596690065788465,-0.0034935745065866053,-0.00408044236697013
tdc,CYP2D6_Veith,classification,lgbm,contamination,0,0.1,0.8561754320722599,roc_auc,higher,0.8678245142541672,-0.0116490821819073,-0.013605952408272485
tdc,CYP2D6_Veith,classification,lgbm,contamination,0,0.2,0.8561754320722599,roc_auc,higher,0.8871719202870769,-0.030996488214817042,-0.03620343104192341
tdc,CYP2D6_Veith,classification,lgbm,contamination,0,0.5,0.8561754320722599,roc_auc,higher,0.9216686922050638,-0.06549326013280388,-0.07649514069130209
tdc,CYP2D6_Veith,classification,lgbm,contamination,0,1.0,0.8561754320722599,roc_auc,higher,0.9827942653621432,-0.12661883328988333,-0.14788888882669654
tdc,CYP2D6_Veith,classification,torch_mlp,contamination,0,0.01,0.8116498489472311,roc_auc,higher,0.8242626592954961,-0.012612810348265002,-0.015539718715681071
tdc,CYP2D6_Veith,classification,torch_mlp,contamination,0,0.02,0.8116498489472311,roc_auc,higher,0.8244960434909292,-0.012846194543698064,-0.01582726166999293
tdc,CYP2D6_Veith,classification,torch_mlp,contamination,0,0.05,0.8116498489472311,roc_auc,higher,0.8305961408701252,-0.0189462919228941,-0.023342937779719686
tdc,CYP2D6_Veith,classification,torch_mlp,contamination,0,0.1,0.8116498489472311,roc_auc,higher,0.84544982287721,-0.03379997392997891,-0.04164354120661753
tdc,CYP2D6_Veith,classification,torch_mlp,contamination,0,0.2,0.8116498489472311,roc_auc,higher,0.872461527549878,-0.06081167860264691,-0.07492353837251874
tdc,CYP2D6_Veith,classification,torch_mlp,contamination,0,0.5,0.8116498489472311,roc_auc,higher,0.9270571355181034,-0.11540728657087229,-0.14218851481407152
tdc,CYP2D6_Veith,classification,torch_mlp,contamination,0,1.0,0.8116498489472311,roc_auc,higher,0.9999611825054824,-0.18831133355825125,-0.23201055701852805
tdc,CYP2D6_Veith,classification,rf,random_label_noise,0,0.01,0.867664451992823,roc_auc,higher,0.8674967220782408,0.00016772991458224862,0.0001933119585538074
tdc,CYP2D6_Veith,classification,rf,random_label_noise,0,0.02,0.867664451992823,roc_auc,higher,0.865717826527013,0.0019466254658100368,0.00224352335898871
tdc,CYP2D6_Veith,classification,rf,random_label_noise,0,0.05,0.867664451992823,roc_auc,higher,0.8590646996580228,0.00859975233480026,0.009911380274999894
tdc,CYP2D6_Veith,classification,rf,random_label_noise,0,0.1,0.867664451992823,roc_auc,higher,0.8569187152080233,0.010745736784799731,0.01238466870472713
tdc,CYP2D6_Veith,classification,rf,random_label_noise,0,0.2,0.867664451992823,roc_auc,higher,0.8421206236869144,0.025543828305908622,0.02943975432811659
tdc,CYP2D6_Veith,classification,rf,random_label_noise,0,0.5,0.867664451992823,roc_auc,higher,0.8003716894907145,0.06729276250210858,0.07755620545194952
tdc,CYP2D6_Veith,classification,rf,random_label_noise,0,1.0,0.867664451992823,roc_auc,higher,0.5096363232069192,0.35802812878590384,0.4126343172912024
tdc,CYP2D6_Veith,classification,lgbm,random_label_noise,0,0.01,0.8561754320722599,roc_auc,higher,0.8566690372494594,-0.0004936051771995409,-0.0005765234071302824
tdc,CYP2D6_Veith,classification,lgbm,random_label_noise,0,0.02,0.8561754320722599,roc_auc,higher,0.8527949554509346,0.0033804766213252346,0.003948345741646938
tdc,CYP2D6_Veith,classification,lgbm,random_label_noise,0,0.05,0.8561754320722599,roc_auc,higher,0.8462812840252112,0.00989414804704869,0.011556215789912597
tdc,CYP2D6_Veith,classification,lgbm,random_label_noise,0,0.1,0.8561754320722599,roc_auc,higher,0.8414089696207581,0.014766462451501816,0.017247005576604246
tdc,CYP2D6_Veith,classification,lgbm,random_label_noise,0,0.2,0.8561754320722599,roc_auc,higher,0.8339440299651889,0.022231402107070974,0.025965942579387957
tdc,CYP2D6_Veith,classification,lgbm,random_label_noise,0,0.5,0.8561754320722599,roc_auc,higher,0.7830883198638223,0.07308711220843755,0.0853646454576953
tdc,CYP2D6_Veith,classification,lgbm,random_label_noise,0,1.0,0.8561754320722599,roc_auc,higher,0.4929788257755831,0.36319660629667677,0.4242081618922505
tdc,CYP2D6_Veith,classification,torch_mlp,random_label_noise,0,0.01,0.8116498489472311,roc_auc,higher,0.8260027373522061,-0.01435288840497495,-0.017683596471547047
tdc,CYP2D6_Veith,classification,torch_mlp,random_label_noise,0,0.02,0.8116498489472311,roc_auc,higher,0.8203847436703522,-0.008734894723121056,-0.010761900263335044
tdc,CYP2D6_Veith,classification,torch_mlp,random_label_noise,0,0.05,0.8116498489472311,roc_auc,higher,0.8086843840574154,0.00296546488981575,0.003653625875323175
tdc,CYP2D6_Veith,classification,torch_mlp,random_label_noise,0,0.1,0.8116498489472311,roc_auc,higher,0.7980536620711866,0.01359618687604458,0.01675129600982471
tdc,CYP2D6_Veith,classification,torch_mlp,random_label_noise,0,0.2,0.8116498489472311,roc_auc,higher,0.7677199466331335,0.04392990231409766,0.054124204385767996
tdc,CYP2D6_Veith,classification,torch_mlp,random_label_noise,0,0.5,0.8116498489472311,roc_auc,higher,0.6911756812709903,0.12047416767624086,0.14843120815275776
tdc,CYP2D6_Veith,classification,torch_mlp,random_label_noise,0,1.0,0.8116498489472311,roc_auc,higher,0.4881597057154687,0.32349014323176245,0.3985587426047731
tdc,CYP2D6_Veith,classification,rf,conflicts,1,0.01,0.8702939778251468,roc_auc,higher,0.8710319894493092,-0.0007380116241623158,-0.000848002678366909
tdc,CYP2D6_Veith,classification,rf,conflicts,1,0.02,0.8702939778251468,roc_auc,higher,0.8684360095999019,0.001857968225244977,0.0021348742753431603
tdc,CYP2D6_Veith,classification,rf,conflicts,1,0.05,0.8702939778251468,roc_auc,higher,0.8647114470395191,0.0055825307856277595,0.0064145345456467825
tdc,CYP2D6_Veith,classification,rf,conflicts,1,0.1,0.8702939778251468,roc_auc,higher,0.8570356469199036,0.013258330905243199,0.015234313051752458
tdc,CYP2D6_Veith,classification,rf,conflicts,1,0.2,0.8702939778251468,roc_auc,higher,0.8445368929135548,0.02575708491159201,0.029595844126094752
tdc,CYP2D6_Veith,classification,rf,conflicts,1,0.5,0.8702939778251468,roc_auc,higher,0.8111030494256928,0.05919092839945406,0.0680125680604747
tdc,CYP2D6_Veith,classification,rf,conflicts,1,1.0,0.8702939778251468,roc_auc,higher,0.4996362656995199,0.3706577121256269,0.42589943349015885
tdc,CYP2D6_Veith,classification,lgbm,conflicts,1,0.01,0.8561754320722599,roc_auc,higher,0.8537601213022743,0.002415310769985579,0.002821046574695139
tdc,CYP2D6_Veith,classification,lgbm,conflicts,1,0.02,0.8561754320722599,roc_auc,higher,0.8488748677329816,0.0073005643392782815,0.008526949110894513
tdc,CYP2D6_Veith,classification,lgbm,conflicts,1,0.05,0.8561754320722599,roc_auc,higher,0.8472483667898603,0.008927065282399615,0.010426677697107974
tdc,CYP2D6_Veith,classification,lgbm,conflicts,1,0.1,0.8561754320722599,roc_auc,higher,0.836860613565612,0.019314818506647846,0.022559416894150853
tdc,CYP2D6_Veith,classification,lgbm,conflicts,1,0.2,0.8561754320722599,roc_auc,higher,0.8224387162814948,0.03373671579076509,0.03940397554869078
tdc,CYP2D6_Veith,classification,lgbm,conflicts,1,0.5,0.8561754320722599,roc_auc,higher,0.8001430975785552,0.056032334493704705,0.06544492214415196
tdc,CYP2D6_Veith,classification,lgbm,conflicts,1,1.0,0.8561754320722599,roc_auc,higher,0.5,0.3561754320722599,0.41600753622442094
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,1,0.01,0.8190088791424496,roc_auc,higher,0.8056139681639038,0.013394910978545727,0.016355025347919286
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,1,0.02,0.8190088791424496,roc_auc,higher,0.8068029336441289,0.012205945498320658,0.014903312783496317
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,1,0.05,0.8190088791424496,roc_auc,higher,0.8100128049809076,0.008996074161542023,0.010984098451974587
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,1,0.1,0.8190088791424496,roc_auc,higher,0.7960816375040255,0.02292724163842408,0.027993886540558933
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,1,0.2,0.8190088791424496,roc_auc,higher,0.7636201482924136,0.05538873085003593,0.06762897480187417
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,1,0.5,0.8190088791424496,roc_auc,higher,0.7058300042938859,0.1131788748485637,0.13819004620202485
tdc,CYP2D6_Veith,classification,torch_mlp,conflicts,1,1.0,0.8190088791424496,roc_auc,higher,0.4511460266220921,0.3678628525203575,0.44915612258750054
tdc,CYP2D6_Veith,classification,rf,cliffs,1,0.01,0.8702939778251468,roc_auc,higher,0.8702939778251468,0.0,0.0
tdc,CYP2D6_Veith,classification,rf,cliffs,1,0.02,0.8702939778251468,roc_auc,higher,0.8715648913493536,-0.0012709135242067182,-0.001460326690278513
tdc,CYP2D6_Veith,classification,rf,cliffs,1,0.05,0.8702939778251468,roc_auc,higher,0.8655980194451687,0.00469595837997816,0.005395830029426721
tdc,CYP2D6_Veith,classification,rf,cliffs,1,0.1,0.8702939778251468,roc_auc,higher,0.8693465434219203,0.0009474344032265325,0.001088637204630737
tdc,CYP2D6_Veith,classification,rf,cliffs,1,0.2,0.8702939778251468,roc_auc,higher,0.8676630143078409,0.002630963517305962,0.0030230744832690963
tdc,CYP2D6_Veith,classification,rf,cliffs,1,0.5,0.8702939778251468,roc_auc,higher,0.8637611372663283,0.006532840558818531,0.007506475656816578
tdc,CYP2D6_Veith,classification,rf,cliffs,1,1.0,0.8702939778251468,roc_auc,higher,0.8560939632566057,0.014200014568541142,0.016316342443304953
tdc,CYP2D6_Veith,classification,lgbm,cliffs,1,0.01,0.8561754320722599,roc_auc,higher,0.8561754320722599,0.0,0.0
tdc,CYP2D6_Veith,classification,lgbm,cliffs,1,0.02,0.8561754320722599,roc_auc,higher,0.853135207563373,0.0030402245088868574,0.0035509364027514717
tdc,CYP2D6_Veith,classification,lgbm,cliffs,1,0.05,0.8561754320722599,roc_auc,higher,0.8519706827278442,0.004204749344415726,0.0049110838584081815
tdc,CYP2D6_Veith,classification,lgbm,cliffs,1,0.1,0.8561754320722599,roc_auc,higher,0.8508080748056251,0.005367357266634731,0.006268992388211549
