mode,target_rate,model,probability_rank_1,median_rank,rank_q025,rank_q975,dataset,family,task,metric_name,sota_model
leakage_curve,0.75,ecfp_rf,0.339,2.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.75,lgbm_advanced,0.163,3.0,1.0,5.5,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.75,lgbm_basic,0.191,2.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.75,torch_mlp_advanced,0.056,6.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,0.75,torch_mlp_basic,0.017,5.0,1.5,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,observed,ecfp_linear,0.047,4.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,observed,ecfp_rf,0.618,1.0,1.0,3.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,observed,lgbm_advanced,0.246,2.0,1.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,observed,lgbm_basic,0.052,3.0,1.0,5.012499999999989,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,observed,torch_mlp_advanced,0.01,5.0,3.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
leakage_curve,observed,torch_mlp_basic,0.0,5.5,5.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
observed_composition,observed,ecfp_linear,0.0,4.0,4.0,4.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
observed_composition,observed,ecfp_rf,1.0,1.0,1.0,1.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
observed_composition,observed,lgbm_advanced,0.0,3.0,3.0,3.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
observed_composition,observed,lgbm_basic,0.0,2.0,2.0,2.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
observed_composition,observed,torch_mlp_advanced,0.0,6.0,6.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
observed_composition,observed,torch_mlp_basic,0.0,5.0,5.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.0,ecfp_linear,0.136,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.0,ecfp_rf,0.315,2.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.0,lgbm_advanced,0.183,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.0,lgbm_basic,0.239,2.25,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.0,torch_mlp_advanced,0.079,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.0,torch_mlp_basic,0.027,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.05,ecfp_linear,0.139,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.05,ecfp_rf,0.316,2.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.05,lgbm_advanced,0.175,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.05,lgbm_basic,0.234,2.5,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.05,torch_mlp_advanced,0.084,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.05,torch_mlp_basic,0.023,5.0,2.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.1,ecfp_linear,0.128,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.1,ecfp_rf,0.34,2.0,1.0,5.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.1,lgbm_advanced,0.18,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.1,lgbm_basic,0.219,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.1,torch_mlp_advanced,0.079,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.1,torch_mlp_basic,0.022,5.0,1.9875000000000007,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,ecfp_linear,0.118,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,ecfp_rf,0.356,2.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,lgbm_advanced,0.152,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,lgbm_basic,0.241,2.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,torch_mlp_advanced,0.089,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.25,torch_mlp_basic,0.014,5.0,2.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,ecfp_linear,0.143,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,ecfp_rf,0.323,2.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,lgbm_advanced,0.183,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,lgbm_basic,0.222,2.5,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,torch_mlp_advanced,0.077,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.5,torch_mlp_basic,0.028,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,ecfp_linear,0.127,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,ecfp_rf,0.337,2.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,lgbm_advanced,0.164,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,lgbm_basic,0.232,2.5,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,torch_mlp_advanced,0.083,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,0.75,torch_mlp_basic,0.029,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,ecfp_linear,0.127,4.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,ecfp_rf,0.329,2.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,lgbm_advanced,0.164,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,lgbm_basic,0.228,3.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,torch_mlp_advanced,0.102,5.0,1.0,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
random_matched_control,observed,torch_mlp_basic,0.023,5.0,1.5,6.0,tdc/Pgp_Broccatelli,tdc,classification,auroc,ecfp_rf
clean_reference,0.0,ecfp_linear,0.0,5.0,5.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,ecfp_rf,0.0,3.0,3.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_advanced,1.0,1.0,1.0,1.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,lgbm_basic,0.0,2.0,2.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
clean_reference,0.0,torch_mlp_basic,0.0,6.0,6.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,ecfp_linear,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,ecfp_rf,0.198,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,lgbm_advanced,0.666,1.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,lgbm_basic,0.135,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,torch_mlp_advanced,0.001,4.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.0,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,ecfp_linear,0.0,5.0,4.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,ecfp_rf,0.142,3.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,lgbm_advanced,0.659,1.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,lgbm_basic,0.199,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,torch_mlp_advanced,0.0,4.0,4.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.05,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,ecfp_linear,0.0,5.0,4.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,ecfp_rf,0.095,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,lgbm_advanced,0.647,1.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,lgbm_basic,0.258,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,torch_mlp_advanced,0.0,4.0,4.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.1,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,ecfp_linear,0.0,5.0,3.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,ecfp_rf,0.021,3.0,2.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,lgbm_advanced,0.513,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,lgbm_basic,0.466,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,torch_mlp_advanced,0.0,4.0,4.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.25,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,ecfp_linear,0.001,3.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,ecfp_rf,0.0,4.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,lgbm_advanced,0.232,2.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,lgbm_basic,0.767,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,torch_mlp_advanced,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.5,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,ecfp_linear,0.006,3.0,2.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,ecfp_rf,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,lgbm_advanced,0.003,2.0,2.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,lgbm_basic,0.991,1.0,1.0,1.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,torch_mlp_advanced,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,0.75,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,ecfp_linear,0.0,5.0,4.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,ecfp_rf,0.131,3.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,lgbm_advanced,0.659,1.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,lgbm_basic,0.21,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,torch_mlp_advanced,0.0,4.0,4.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
conflict_curve,observed,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_linear,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,ecfp_rf,0.053,3.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_advanced,0.921,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,lgbm_basic,0.026,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.0,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_linear,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,ecfp_rf,0.068,3.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_advanced,0.915,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,lgbm_basic,0.017,2.0,2.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.05,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_linear,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,ecfp_rf,0.101,3.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_advanced,0.889,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,lgbm_basic,0.01,2.0,2.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.1,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,ecfp_rf,0.14,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_advanced,0.853,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,lgbm_basic,0.007,3.0,2.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.25,torch_mlp_basic,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,ecfp_rf,0.312,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_advanced,0.688,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,lgbm_basic,0.0,3.0,2.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.5,torch_mlp_basic,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,ecfp_rf,0.572,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_advanced,0.428,2.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,lgbm_basic,0.0,3.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_advanced,0.0,4.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,0.75,torch_mlp_basic,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_linear,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,ecfp_rf,0.107,3.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_advanced,0.872,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,lgbm_basic,0.021,2.0,2.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
leakage_curve,observed,torch_mlp_basic,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_linear,0.0,6.0,6.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,ecfp_rf,0.0,3.0,3.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_advanced,1.0,1.0,1.0,1.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,lgbm_basic,0.0,2.0,2.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_advanced,0.0,4.0,4.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
observed_composition,observed,torch_mlp_basic,0.0,5.0,5.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_linear,0.0,6.0,4.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,ecfp_rf,0.046,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_advanced,0.866,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,lgbm_basic,0.0825,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_advanced,0.0055,4.0,3.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.0,torch_mlp_basic,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,ecfp_rf,0.035,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_advanced,0.8795,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,lgbm_basic,0.0835,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_advanced,0.002,4.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.05,torch_mlp_basic,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,ecfp_rf,0.034,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_advanced,0.871,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,lgbm_basic,0.0905,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_advanced,0.0045,4.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.1,torch_mlp_basic,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,ecfp_rf,0.0375,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_advanced,0.8705,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,lgbm_basic,0.088,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_advanced,0.004,4.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.25,torch_mlp_basic,0.0,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,ecfp_rf,0.043,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,lgbm_advanced,0.867,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,lgbm_basic,0.0855,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,torch_mlp_advanced,0.004,4.0,3.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.5,torch_mlp_basic,0.0005,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,ecfp_linear,0.0,6.0,4.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,ecfp_rf,0.044,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,lgbm_advanced,0.8605,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,lgbm_basic,0.092,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,torch_mlp_advanced,0.003,4.0,3.0,5.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,0.75,torch_mlp_basic,0.0005,5.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,ecfp_linear,0.0,6.0,5.0,6.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,ecfp_rf,0.0305,3.0,1.0,4.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,lgbm_advanced,0.877,1.0,1.0,2.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
random_matched_control,observed,lgbm_basic,0.0895,2.0,1.0,3.0,tdc/Solubility_AqSolDB,tdc,regression,rmse,lgbm_advanced
