fraction,pearson_r_mean,pearson_r_std,spearman_r_mean,spearman_r_std,kendall_tau_mean,kendall_tau_std,r2_mean,r2_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,n_points
0.43,0.4604209657630772,0.15601210509913158,0.4628511669784488,0.17078023785826688,0.32232517288325935,0.13031780733690723,0.1714696117185505,0.1837571572096879,0.3996323140577554,0.2036490159465304,0.6057133395411857,0.19545061205555156,0.49151065434408814,0.1654717131250648,7
0.44,0.44969719518823953,0.15649117379799965,0.4348979657679558,0.15913354211056943,0.3050431616614769,0.12218091558390612,0.17827915596595187,0.1808299928478242,0.401574090077573,0.23578713888505579,0.6043879872621163,0.20576068482412077,0.4776349774670692,0.16376677137101983,7
0.45,0.42903600866194,0.15057803392238353,0.4389943659011012,0.15824581999741413,0.308956121045881,0.11907402013282858,0.17278523381079489,0.16150014114022396,0.39618215764696824,0.19415600609411424,0.6045672845047105,0.18919297603019894,0.474644479123462,0.14686548102460695,7
0.46,0.42259479591662946,0.15047567252025243,0.4138264532402149,0.15609984217396747,0.29307890798639946,0.11723261315231054,0.15788076935893652,0.17683558144904446,0.41219040004018154,0.2319450684258662,0.6128572880166657,0.20662946383775724,0.4940631174183574,0.1790914469755011,7
0.47,0.42205544017003654,0.1706345315610016,0.38796152089902797,0.18995869641292315,0.2698044458650657,0.14575913508430746,0.12151737235936265,0.20726405755873162,0.4303072897827776,0.24549149927156724,0.6253951733140763,0.21382125278202094,0.4843348168875758,0.16115746960270858,7
0.48,0.41468632935910954,0.1635372533932154,0.41218581287041106,0.1700302501747544,0.286481417608127,0.13055389323626995,0.13603837539814176,0.19307968090806188,0.42394586140192814,0.2418017110420738,0.6207874826480378,0.21212470370283043,0.49263680270038973,0.16850572994266266,7
0.49,0.3568426361333868,0.22497783231542826,0.3750717133483727,0.22053337647584764,0.2567960586634425,0.16438807684251716,0.07039690850462518,0.28967665450306834,0.45332628896275506,0.2595294331143658,0.6408226522036535,0.22312489839325889,0.504160241174983,0.1787342613496738,7
0.5,0.47280246426605377,0.1425112160910414,0.4789002355832898,0.17708908817647984,0.3372805095995806,0.12779072964226545,0.1955061803138318,0.17440278126214429,0.3753977765764446,0.16378810599565183,0.5915504142567223,0.17236646415124438,0.4668815941432377,0.13793071085517966,7
0.51,0.3895889211792511,0.21289137831899693,0.38913384645547716,0.273612436123795,0.2684633165602592,0.20186720440459177,0.07477260996258187,0.32966214750311035,0.43710802139160815,0.22832783368505535,0.6327864223184696,0.20689190247042746,0.493426152761407,0.16696769204204706,7
0.52,0.4218395011041853,0.1621140952818493,0.42572613470153453,0.151819009923632,0.29855577476888034,0.11463951134468793,0.13304747946334172,0.18941406063837923,0.42479602917221826,0.24962756248295295,0.6213703615968577,0.21247130014367452,0.49329196318325497,0.16593052285653037,7
