task_type,model,scenario,fraction,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,average_precision_mean,average_precision_std,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,mcc_mean,mcc_std,log_loss_mean,log_loss_std,brier_score_mean,brier_score_std,n_eval_rows_mean,n_eval_rows_std,positive_rate_mean,positive_rate_std,mse_mean,mse_std,rmse_mean,rmse_std,mae_mean,mae_std,median_ae_mean,median_ae_std,r2_mean,r2_std,explained_variance_mean,explained_variance_std,pearson_mean,pearson_std,spearman_mean,spearman_std,kendall_tau_mean,kendall_tau_std,max_error_mean,max_error_std,n_eval_rows_mean,n_eval_rows_std
regression,rf,conflicts,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1055.897635198205,2752.8239938895576,15.949860821802478,28.653941178909275,7.963534935790927,12.083890681015417,4.161750648087686,6.560397744710613,0.44599333258622853,0.24492276798671217,0.4493720703796019,0.24233337373276506,0.6569759186359876,0.1847108741118481,0.6594487465211867,0.17454803958566706,0.4974093963286092,0.1558328195448318,87.21613878366027,203.40987881419446,392.92857142857144,487.1629362757765
regression,rf,conflicts,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1065.0757657322401,2777.6067864135457,16.011256857482334,28.782636882452,8.050389420430173,12.234028209294523,4.307089329697609,6.695333709212582,0.44288050166585424,0.24349863948166836,0.4464270984550838,0.24087481658857107,0.6549799205583098,0.1837035196691588,0.6532179815259097,0.17855533506143223,0.4916026000159201,0.15735089599713467,87.28872060349251,203.7172199962862,392.92857142857144,487.1629362757765
regression,rf,conflicts,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1070.2765494348346,2780.2884116698347,16.074097705367848,28.839250506359633,8.236010888043294,12.572002579710654,4.404527273746803,6.799784747761291,0.43715907466470305,0.24787629967586805,0.4403623420347451,0.24546233425514338,0.6494280746096008,0.18765858664195942,0.6462860115064313,0.18497202333735893,0.48685676260821026,0.1629709381755451,86.878614776086,202.51744012007708,392.92857142857144,487.1629362757765
regression,rf,conflicts,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1090.5387861564227,2854.17148370516,16.205010216901766,29.1226716063378,8.368885422105283,12.73994646220114,4.557090768641207,6.92855437567641,0.41844176197264527,0.23888966296214986,0.4225911027206962,0.23675192050736107,0.6377217579837504,0.18187788086071052,0.6336129972668628,0.1808875500476366,0.47295820463617405,0.15532112761582711,88.50409672005533,207.30111831993705,392.92857142857144,487.1629362757765
regression,rf,conflicts,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1130.7894456090912,2960.8548372536957,16.499238912314848,29.656452248547197,8.77946377527104,13.41730717953608,4.873080593694177,7.2675057292473815,0.3967290490493962,0.23861736367223457,0.4009922903204589,0.23519681413937704,0.6245474828856892,0.18026249364860944,0.6114831145404692,0.18737007224941285,0.4528387590706145,0.15563728394394546,87.00838209735173,201.48690132698863,392.92857142857144,487.1629362757765
regression,rf,conflicts,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1159.44209572246,3014.341090756764,16.77614377205541,29.99029518889322,9.220841557108761,14.166814921947775,5.41192320465451,8.062396133390203,0.3511256068362411,0.22348456711192569,0.3556611202605809,0.22164415048512995,0.5984719755535917,0.1697616670418729,0.5790155445149118,0.18703049792066515,0.4238158429650744,0.15085723594091796,89.30669323508467,202.858333116195,392.92857142857144,487.1629362757765
regression,rf,conflicts,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1282.586266910985,3263.7359830621467,17.891559040258578,31.399895931487055,10.551439506637827,16.04894835157918,6.87940437630945,10.112229975041064,0.19903771425903555,0.2186380606089355,0.20432385358881805,0.21717722290130417,0.5346979106973913,0.16691219316531947,0.49656069896994054,0.16558443765825462,0.35204667180811533,0.1269437645733659,92.15976340142818,207.6410369999061,392.92857142857144,487.1629362757765
regression,rf,conflicts,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1431.8725006099487,3401.309627779898,19.418001608076118,32.87158161571588,13.070420450377409,20.05580539346587,10.620249155066077,16.139125337003048,-0.021810780806464963,0.27563018582842824,-0.01627801447242084,0.2731794942657782,0.47794111612012025,0.1530491497162676,0.4185996898478192,0.17009241526994928,0.292493396392603,0.125119718762774,91.62657561322614,200.16030840648068,392.92857142857144,487.1629362757765
regression,rf,contamination,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1055.897635198205,2752.8239938895576,15.949860821802478,28.653941178909275,7.9635349357909275,12.083890681015417,4.161750648087687,6.560397744710613,0.44599333258622853,0.24492276798671217,0.449372070379602,0.24233337373276517,0.6569759186359876,0.1847108741118481,0.6594487465211867,0.17454803958566706,0.4974093963286092,0.1558328195448318,87.21613878366027,203.40987881419446,392.92857142857144,487.1629362757765
regression,rf,contamination,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1042.492905458263,2722.6549999903414,15.829854382761512,28.481984831884144,7.88653266723591,11.978824756423712,4.192215086661373,6.640943274769367,0.45588578825662074,0.23783835849886817,0.45926359619202306,0.2354450791727478,0.6663977232096323,0.17706440849579244,0.6661681380343861,0.1700008789588749,0.5029608701859251,0.15279326368002527,86.87659602544383,202.81933193467398,392.92857142857144,487.1629362757765
regression,rf,contamination,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1046.9443812160405,2750.0536394944975,15.816603889815264,28.569442890308384,7.8562709864482985,11.947042137803376,4.1358689893651395,6.511247683840073,0.46186918797620874,0.2351847757173088,0.4653746357634953,0.23275223631457395,0.6707326963661691,0.1747275163612851,0.6687945600762963,0.16963402029169938,0.5055590624709415,0.1524095007554413,86.99707994669149,203.36294689159664,392.92857142857144,487.1629362757765
regression,rf,contamination,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1032.1370330761667,2715.2283025444535,15.701558667369877,28.368274841429848,7.7092851346864055,11.71087870812089,4.032045071820159,6.330747022724309,0.47237555496760397,0.2354431451815158,0.47561097017748355,0.23303212166234488,0.6783743905808512,0.17393881748233314,0.6780237279338029,0.1687456650006567,0.5153707699180795,0.15301954882293367,87.17553651966907,203.76634843245154,392.92857142857144,487.1629362757765
regression,rf,contamination,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1028.6586169959783,2750.161087177329,15.53362172287339,28.400162724112775,7.529266324904321,11.497406762931202,3.8794816407940993,6.1501929315711354,0.4975990515123628,0.22563879471796572,0.5009422334912916,0.22328327574712833,0.6978746554574243,0.16227589600715023,0.6979292049672886,0.15829462787932655,0.5334385423625806,0.14578908332187226,87.26500618501403,204.60399300281466,392.92857142857144,487.1629362757765
regression,rf,contamination,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,895.9864322502415,2394.23237039307,14.528531023158754,26.487984012770827,6.975791329143078,10.686741026326619,3.544670948217982,5.6988601710173405,0.5583915530560117,0.20029555266128785,0.5610737355191507,0.19859183704515057,0.742860217661661,0.13827176122244303,0.7304221468019542,0.14539495623981988,0.565574739352278,0.13805634416027734,86.52463155302641,204.51069755588446,392.92857142857144,487.1629362757765
regression,rf,contamination,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,521.1288420701879,1333.8125588427156,11.372728286515061,20.03361536142721,5.4734487832339385,8.445909312143074,2.490816151379505,3.9958901643495492,0.7082049698721682,0.14325099392891527,0.7098430866045496,0.1421704314748315,0.8451409331955402,0.08918688896259289,0.8121049908272964,0.11774596352082017,0.6590337644344559,0.12199231125385028,74.49861770793699,172.2299077074841,392.92857142857144,487.1629362757765
regression,rf,contamination,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,157.25588696290856,387.45387682243114,6.20763680122982,11.027999350755577,3.1047085985669702,4.867978899172276,1.5701828058247176,2.485471723991068,0.9199047092313434,0.043481904485634215,0.9203937783450384,0.04288367827312542,0.9727598315427877,0.016002557321650932,0.936963324327226,0.06951731532470479,0.8244016051723748,0.09430375853707487,33.81237289799608,73.20730537844968,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1055.897635198205,2752.8239938895576,15.949860821802478,28.653941178909275,7.963534935790927,12.083890681015417,4.161750648087686,6.560397744710614,0.44599333258622853,0.24492276798671223,0.4493720703796019,0.24233337373276514,0.6569759186359876,0.18471087411184806,0.6594487465211867,0.17454803958566706,0.4974093963286092,0.1558328195448318,87.21613878366027,203.40987881419446,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1054.8163098355178,2750.024057054646,15.945555963421478,28.637061652572296,7.989869227295804,12.119843371354989,4.22237420319086,6.554798881025435,0.4451587616729348,0.24352712920699113,0.44859918481878286,0.24098564147200147,0.6568565965142436,0.18381365422680884,0.6581298615656244,0.1738415989405177,0.4957908988599219,0.15474513213389143,87.31345970375257,203.72798614311853,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1055.0082131403583,2743.49249927962,15.97238237787855,28.625176962383286,7.9924513907601025,12.10175949769569,4.265204603216909,6.639329230729774,0.4390411654584598,0.24254027002307083,0.4424169802382427,0.23981380109487965,0.6522445431634816,0.18416173728222798,0.6553617568120116,0.17294254537452575,0.4935760854612117,0.15409197441060357,87.15932885774347,203.68848194309928,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1145.7915735409003,3063.5738376872728,16.45917220329754,29.93703286402495,8.160957961456118,12.368611569890929,4.345757828995327,6.826338477785877,0.4214204711694006,0.2557369286810298,0.4254106075052111,0.25257284201563857,0.6351999887533326,0.20153602795234252,0.6467472905467611,0.17564121512603204,0.48512797986879297,0.15413982870871545,87.79876463352869,205.92412181344622,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1068.884214796426,2768.5183912935317,16.12376377470164,28.786071824471914,8.102309674476087,12.263631273588725,4.312822350950908,6.761604762594336,0.41524494649733057,0.24569511574391284,0.4182088837946609,0.24420064428684263,0.6327083454869751,0.19497063646937313,0.6339181608521632,0.17830081528342667,0.4750882992011671,0.15580812205811673,87.36491165568994,203.56841489456116,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1109.138019623648,2894.106586341078,16.424465499976524,29.32315659141756,8.38939447505488,12.60983509053867,4.515354666753851,7.179993981516536,0.37333868233531137,0.21658036469390346,0.3767027192946212,0.2151488000409586,0.6007897680972656,0.181424995212842,0.60481767772035,0.17085530509816751,0.4476902778389217,0.1447674180148465,87.29750420779449,202.46791420384494,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1296.7619055598236,3487.4987445458837,17.71636938139963,31.731138351002304,9.134179753425872,13.438809916363969,5.256038218711517,8.118210466349456,0.20650536762105573,0.18989759288818728,0.21054498587463974,0.18930018156066689,0.45205644290213104,0.19476815080144452,0.4595733675028868,0.16069202953876752,0.3273759708352285,0.12201913253531622,89.51086160449142,208.71632320747523,392.92857142857144,487.1629362757765
regression,rf,random_label_noise,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1508.1175396709264,4013.501919415696,19.417857751124508,34.03896701062849,10.46437206504856,14.869722195844057,6.44435529340818,9.58378475066992,-0.15716356861058303,0.11124541429708137,-0.14998920828019116,0.11031516248662473,0.03758278485542884,0.08027701965317084,0.038752658841022025,0.09000444994969685,0.027190776469686817,0.060771094304473014,92.83806006623006,212.85871669487588,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,909.7167030600734,1924.3676732232632,16.195559044657365,25.752889467163605,9.371806302486338,13.792567959427014,4.823089459274674,6.787956970718875,0.15055738876382666,0.5140491545275366,0.16246441272174317,0.4958693932135969,0.6014244283576474,0.20278768301189865,0.5581002794635445,0.20849554263811426,0.41494216633314984,0.17420546918417837,85.6456363418157,183.45499907456002,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,924.7182468396601,1956.0173468323403,16.350065148720034,25.950483754988763,9.610223145857496,14.19061053390154,5.251941533933361,7.5455896679639105,0.12851639498145712,0.5186617271659346,0.1403555178758805,0.5005071137901883,0.5932897628732702,0.19804046069480924,0.5483250843641575,0.20263683792168954,0.4061979121540983,0.166972753205983,86.30957910264492,183.66216608241686,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,916.4940527058343,1932.2378992574795,16.32059929372202,25.806762130837598,9.490798610001724,13.894595413211475,4.9787014838735235,6.9910821408365305,0.12447826983588599,0.49467962215770844,0.1374674907683796,0.4740694496639702,0.5911000318966965,0.19179706035763394,0.5508420745033715,0.1936443861669804,0.4057906181661035,0.157951232777664,87.1624088085911,183.9894483405926,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,939.8059349785789,1976.9342660111995,16.605550771178788,26.081760742085955,9.912976556817327,14.492656642766724,5.673264862356371,8.06795892061504,0.0636407450275597,0.5055568412533503,0.07851970496044214,0.48543650393606014,0.5703935668126688,0.18377409843896364,0.5255548516250544,0.18515358408490742,0.3841337314200575,0.14717525937354897,86.40922862139361,182.98607090300067,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1007.4824757823444,2103.4181650303926,17.247311448918584,26.969058327423383,10.60025560707046,15.610220906422118,6.4230857183582035,9.307771712312324,-0.020000651444803532,0.4979577646199651,-0.007546696166076109,0.48104431778301626,0.5510041563647723,0.17102049052599086,0.5102559942912627,0.17259819232542523,0.3708161057001303,0.13444638844495618,91.56998074405114,185.84159391270404,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1098.716969017324,2274.955147979327,18.243259221037935,28.01037238390067,11.51772610941872,16.636516567285586,7.35627840701032,10.441418722636872,-0.2370648624522445,0.5879752394804088,-0.2215070032116747,0.568362876176536,0.49229280938689335,0.17574109533122298,0.45826785285528826,0.16834939535466445,0.329231232641282,0.12880610228658576,94.02639102797026,187.21205445759236,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1307.4281793073203,2632.431565069698,20.251028873396745,30.318475560492416,13.581560274713178,19.463315131248006,9.646683869830598,13.824924832618498,-0.7373961606540865,1.0352351723376911,-0.7022138482093043,0.993185309052416,0.4355698816400759,0.1796443245741151,0.400611220186028,0.17909505657534966,0.2833905330593585,0.1323111483278017,101.5419180906831,192.0759273126943,392.92857142857144,487.1629362757765
regression,torch_mlp,cliffs,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1734.3155651793752,3362.3957066683506,23.596353537610852,34.731079048259026,16.588873441783072,23.797553352455008,12.305161592074093,17.6971255297333,-1.6349851981712968,2.0784546485533926,-1.608368663253538,2.03573307260811,0.3615683956574233,0.18951981973325574,0.3300414911779064,0.18157322657559397,0.2317236161888261,0.1306512693603877,113.58134299473858,206.96844799071079,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,909.7167030600734,1924.3676732232632,16.195559044657365,25.752889467163605,9.371806302486338,13.792567959427014,4.823089459274674,6.787956970718875,0.15055738876382666,0.5140491545275366,0.16246441272174317,0.4958693932135969,0.6014244283576474,0.20278768301189865,0.5581002794635445,0.20849554263811426,0.41494216633314984,0.17420546918417837,85.6456363418157,183.45499907456002,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,930.4337348458522,1964.1085112798305,16.389555672132175,26.037627738440168,9.990983446955337,14.907842015401608,5.756819041045169,8.29693211557482,0.137012971776907,0.5210928826860525,0.14908344703697293,0.5043853269857239,0.5974393563957564,0.19854290502897887,0.5537604731659971,0.20530665545132104,0.41023123505139836,0.16965404050335273,85.12705572347895,178.35352581288925,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1031.941007080106,2220.447932882037,17.12403192273367,27.508649897783048,10.86575466293681,16.503124923811033,6.950074059562868,10.349441280245752,0.09006672752828526,0.5351664144354324,0.10248925914778206,0.5180093106788377,0.5785159765798422,0.19925571347037527,0.5367188585556093,0.2084050714242901,0.3960510033472464,0.17013857207649363,90.81846002421658,187.52248490686713,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1141.3083357208054,2469.0022139089174,18.002679375687155,28.933438576689902,11.76098862712939,17.919978506378463,8.086579145783094,12.104531051323482,0.004941202119047668,0.5549436492483221,0.019318119324801594,0.5380995753727721,0.5546340024889036,0.19865592285826292,0.5188227677855967,0.20200349480982213,0.3796418538586037,0.16153023195487462,97.99436808482866,199.68845082443048,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1247.0620215150823,2654.4178432036706,18.908526651673874,30.18651166149677,12.747262312817771,19.455619669425904,9.007650492903995,13.6066888945699,-0.11850720983212837,0.6011999844267893,-0.10336676171831606,0.5831926983324067,0.524243010084721,0.19062090160950482,0.48569829235370043,0.18632492678457677,0.350695934460506,0.1441680319742247,99.23978483180748,195.81858033622885,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1454.2922464090875,3014.3739950458635,20.62023670232365,32.468416007495634,14.34798647579999,21.72600059921907,10.436769089662212,15.52555076967666,-0.34967460577055137,0.7122664776758778,-0.3351991132688684,0.7016277059866833,0.4851042821591283,0.18306185931568644,0.4445402327975607,0.18573884932286516,0.31621040030698194,0.1378813650652156,103.04856649863139,199.22454635868692,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1901.1856605857233,3749.531197437419,23.970610041797272,36.86395940449024,17.571617661404087,26.294877227795137,14.48172210427725,21.749334059418548,-0.9215741746725181,0.9698591375595167,-0.9059958183384913,0.9610254409371382,0.4165420437312961,0.17367477665689968,0.3727110716976731,0.16971621419453667,0.2597885482026688,0.12083311876908692,108.70364456663563,202.56516405943202,392.92857142857144,487.1629362757765
regression,torch_mlp,conflicts,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,2406.389844233922,4715.072126158942,27.099868241147163,41.38559116317617,20.70829076990171,31.07588036840293,17.539368062614123,26.45794139689356,-1.5067014694348995,1.1997430192276082,-1.486360916878007,1.1877384019983415,0.36246944486696353,0.16446202766239362,0.3287279483075607,0.159730062364258,0.22720275603214055,0.11352918404086632,115.91083314633501,210.38680022012363,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,909.7167030600734,1924.3676732232632,16.195559044657365,25.752889467163605,9.371806302486338,13.792567959427014,4.823089459274674,6.787956970718875,0.15055738876382666,0.5140491545275366,0.16246441272174317,0.4958693932135969,0.6014244283576474,0.20278768301189865,0.5581002794635445,0.20849554263811426,0.41494216633314984,0.17420546918417837,85.6456363418157,183.45499907456002,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,902.9571031195677,1917.26070716602,16.08976140458102,25.68629728875355,9.258263474893566,13.712312909448618,4.789262944897052,6.849091235594694,0.1681746432704721,0.5051319594994893,0.1805273964963996,0.4871329286547628,0.6103169438222034,0.19816246490910702,0.5696008149595013,0.20218553207736958,0.4248317619569318,0.16986523912154514,85.93518487616568,183.36695589841207,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,888.816916493845,1895.0685923918156,15.948498136972635,25.493862290559587,9.172669962947904,13.573262071669403,4.8490850725470995,6.915401791886433,0.1929640832019892,0.5029346133867295,0.2051257520270109,0.48418206507712097,0.6244582405613059,0.19105477756984,0.5773871366526044,0.20138469024502315,0.4312388455331422,0.17017254863942669,85.41537151588514,182.71900999827474,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,877.7220967943817,1872.263311281505,15.83814639271634,25.34097186461197,8.893416412691096,13.112619285900644,4.2104037024975804,5.726947177173594,0.21357579257736806,0.48678900988660345,0.22351668206360747,0.4735068087007316,0.6314045282876378,0.1904610579266869,0.5910580884792422,0.19943674432095945,0.4438710682991959,0.16963281073629327,84.96561106047723,182.91447909353238,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,854.6969855326192,1860.3989083523202,15.522300882896088,25.074385314551012,8.55361285481782,12.73475702603999,3.9859030079349766,5.528770812284704,0.25647701433589853,0.4606588858419883,0.26760269689276733,0.4422830677239421,0.6507917654668266,0.17878014262550512,0.6104850295309765,0.19120357057987922,0.46353037818968634,0.16427363630467223,85.37284533117185,182.88062857424964,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,772.944208038561,1699.2513476672987,14.693581577058875,23.88784795462208,7.624871323322138,11.373474694416918,3.04439984852351,4.152739996462497,0.3418720696246331,0.424021527255631,0.35020545896731986,0.4087165744360622,0.6940775087542386,0.15997083138069784,0.6551781031086208,0.17483700530659044,0.5063781063090181,0.1547756452728334,85.85729775357423,183.07122247674127,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,404.86460570626906,908.6317226435871,10.78382442819893,17.193374311719026,4.924258469221861,7.466133384394907,0.7987286552895151,1.2942488558061551,0.5884804934645936,0.29500872925910887,0.5927592096643584,0.2884632649167931,0.8080461205631018,0.11813787137818972,0.7650100852652137,0.13735448523112453,0.6375913251254447,0.129078467807986,65.13980735926053,130.5489022818382,392.92857142857144,487.1629362757765
regression,torch_mlp,contamination,1.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,24.115178740958612,79.36052847924392,2.0954610879732654,4.495030605526554,0.7783164337086822,1.7248452747300704,0.1828818350544212,0.28632308378301613,0.9789471511960786,0.031147955616410376,0.9794067310182125,0.030868869619132582,0.989653125878201,0.015858462964847678,0.9850230265983875,0.018524008693757584,0.9346563960508443,0.04734524570031076,14.238027911367956,22.88416095123318,392.92857142857144,487.1629362757765
regression,torch_mlp,random_label_noise,0.0,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,909.7167030600734,1924.3676732232632,16.195559044657365,25.752889467163605,9.371806302486338,13.792567959427014,4.823089459274674,6.787956970718875,0.15055738876382666,0.5140491545275366,0.16246441272174317,0.4958693932135969,0.6014244283576474,0.20278768301189865,0.5581002794635445,0.20849554263811426,0.41494216633314984,0.17420546918417837,85.6456363418157,183.45499907456002,392.92857142857144,487.1629362757765
regression,torch_mlp,random_label_noise,0.01,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,919.9492224598364,1961.707083344421,16.25668128586621,25.916432546412803,9.45772637731811,13.930836099077654,5.059173435308587,7.265275436326174,0.14675919291793194,0.5115726460105526,0.15940834169514007,0.4920854995938095,0.5992243878195961,0.20037912417957585,0.5531767000676707,0.20857044253816262,0.41017061843289515,0.1724147437486358,85.82462204225615,184.63116568411667,392.92857142857144,487.1629362757765
regression,torch_mlp,random_label_noise,0.02,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,911.8028253949924,1913.9488203336268,16.28823187498959,25.7345007897606,9.492131245449634,13.929015467559534,5.030799629341557,7.066586134996131,0.12196920556620312,0.5245284505661199,0.13352597043212514,0.5083779250010477,0.5882894390921878,0.2029559977787266,0.5453431595313116,0.20466248830281433,0.4035471745294441,0.1682864971103628,85.65306027540872,181.6842248890965,392.92857142857144,487.1629362757765
regression,torch_mlp,random_label_noise,0.05,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1076.5452379302274,2512.732646858297,17.271205079326812,28.235304810579052,9.844701277603184,14.465685533182253,5.147489883581643,7.145458216730885,0.07002144536521955,0.5430834125703397,0.0816447947691181,0.5248886722920644,0.5629478484446169,0.20408577480835718,0.5264118160868789,0.20455137192014977,0.3861602151656739,0.1644443734648501,89.54691279231423,194.70885118815306,392.92857142857144,487.1629362757765
regression,torch_mlp,random_label_noise,0.1,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,958.3593006103637,1998.337589356421,16.787118862109622,26.32590374083041,9.856957309120933,14.354522656255119,5.2137292150659365,7.021633624870745,0.020723596377570836,0.5473771320272592,0.033168906928693044,0.5306150246754542,0.5440202490152481,0.19341471613355274,0.49278021180490617,0.18663580357359108,0.35771292855914644,0.14518236999236672,88.20869522767131,186.31482934345428,392.92857142857144,487.1629362757765
regression,torch_mlp,random_label_noise,0.2,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1108.896337625905,2485.1973246554253,17.86655672944186,28.441923928484094,10.357002909379787,14.877048034945767,5.589993288232948,7.492540397054964,-0.11489961354695641,0.5724067033702519,-0.10087297568266103,0.5483361688745738,0.48447777188913543,0.16555004020152178,0.44074472546605764,0.1703669104903324,0.31541499867109457,0.12861427962237398,91.51646493198685,194.6795368169548,392.92857142857144,487.1629362757765
regression,torch_mlp,random_label_noise,0.5,,,,,,,,,,,,,,,,,,,,,,,392.92857142857144,487.1629362757765,,,1443.0174757121977,3440.5821518802027,20.098791139174214,32.62512684178841,11.73851274226992,16.62668896543404,6.660643189699346,8.917514853265294,-0.4652730091676259,0.6366238459459309,-0.45055525979011707,0.6172903654726007,0.315000943602351,0.13893606147503623,0.2773383454453856,0.12164323969129692,0.19175017223176472,0.08794568139168933,96.61369462029776,208.65773285985898,392.92857142857144,487.1629362757765
