family,dataset,task_type,model,scenario,fraction,seed,n_train_original,n_train_noisy,n_test,n_conflicts_added,roc_auc,pr_auc,average_precision,balanced_accuracy,accuracy,f1,precision,recall,mcc,log_loss,brier_score,n_eval_rows,positive_rate,mse,rmse,mae,median_ae,r2,explained_variance,pearson,spearman,kendall_tau,max_error,error,n_cliffs_modified,n_cliff_candidates,n_contamination_added,n_random_labels_modified
dti,BindingDB_random_cls,classification,lgbm,cliffs,0.05,2,17923,17923,6949,,0.9523679756482342,0.9420874563270558,0.9420874563270558,0.8826209444129014,0.8840120880702259,0.8673469387755102,0.8628028814669286,0.871939113170086,0.7643427812128343,0.27951627334845075,0.08471823737958334,6949.0,0.4348827169376889,,,,,,,,,,,,9.0,9.0,,
dti,BindingDB_random_cls,classification,torch_mlp,cliffs,0.05,2,17923,17923,6949,,0.9371364092234572,0.9127608131901508,0.9127608131901508,0.8762438493236173,0.87796805295726,0.8601583113456465,0.8573307034845496,0.8630046326935804,0.751927164803796,0.6857048165271661,0.1075090719620873,6949.0,0.4348827169376889,,,,,,,,,,,,9.0,9.0,,
dti,BindingDB_random_cls,classification,rf,cliffs,0.1,2,17923,17923,6949,,0.9657533911825965,0.9586027692348594,0.9586027692348594,0.8998062674922565,0.9012807598215571,0.8867239101717305,0.8849703361898484,0.8884844473858372,0.7992517628844914,0.2390513969453513,0.07140683995180384,6949.0,0.4348827169376889,,,,,,,,,,,,16.0,16.0,,
dti,BindingDB_random_cls,classification,lgbm,cliffs,0.1,2,17923,17923,6949,,0.9525319964939227,0.9425047234885477,0.9425047234885477,0.8818576765884742,0.8835803712764426,0.8664796170985312,0.8643398090220612,0.8686300463269359,0.7632861517022761,0.2791972437457813,0.08436855452817128,6949.0,0.4348827169376889,,,,,,,,,,,,16.0,16.0,,
dti,BindingDB_random_cls,classification,torch_mlp,cliffs,0.1,2,17923,17923,6949,,0.9361931524309381,0.91715893823253,0.91715893823253,0.8728326539086846,0.8748021298028493,0.8562933597621407,0.8548812664907651,0.8577101257445401,0.7453842885784909,0.6750007522809077,0.10858498889049718,6949.0,0.4348827169376889,,,,,,,,,,,,16.0,16.0,,
dti,BindingDB_random_cls,classification,rf,cliffs,0.2,2,17923,17923,6949,,0.9654914971222832,0.9582582800968075,0.9582582800968075,0.9005062105463086,0.9018563822132681,0.8874958759485319,0.8848684210526315,0.8901389808074123,0.8004741363445899,0.23999738977438514,0.07156983479712853,6949.0,0.4348827169376889,,,,,,,,,,,,25.0,26.0,,
dti,BindingDB_random_cls,classification,lgbm,cliffs,0.2,2,17923,17923,6949,,0.9525050318545082,0.9421417838127885,0.9421417838127885,0.8840977640078354,0.8855950496474313,0.8690064260998517,0.8654414177879882,0.8726009265387161,0.7674844687770922,0.27915491013257415,0.08400272830690435,6949.0,0.4348827169376889,,,,,,,,,,,,25.0,26.0,,
dti,BindingDB_random_cls,classification,torch_mlp,cliffs,0.2,2,17923,17923,6949,,0.9353353819718129,0.9124599730812789,0.9124599730812789,0.8750734154440309,0.8772485249676213,0.8587982122165204,0.8592249089102352,0.8583719391131701,0.7502329387484222,0.6873244354115476,0.10743636313603315,6949.0,0.4348827169376889,,,,,,,,,,,,25.0,26.0,,
dti,BindingDB_random_cls,classification,rf,cliffs,0.5,2,17923,17923,6949,,0.9655284471047307,0.9585213113863689,0.9585213113863689,0.9012830870871904,0.9028637213987624,0.8884113076541578,0.8876775685497192,0.8891462607544672,0.8024140548038401,0.23984134830190046,0.07143845284653379,6949.0,0.4348827169376889,,,,,,,,,,,,68.0,69.0,,
dti,BindingDB_random_cls,classification,lgbm,cliffs,0.5,2,17923,17923,6949,,0.9527379389274512,0.9424127967332836,0.9424127967332836,0.8837035325531453,0.8854511440495035,0.868560105680317,0.8668424522083059,0.8702845797485109,0.7670608235876338,0.279981323978268,0.08408450652113719,6949.0,0.4348827169376889,,,,,,,,,,,,68.0,69.0,,
dti,BindingDB_random_cls,classification,torch_mlp,cliffs,0.5,2,17923,17923,6949,,0.9335849555513198,0.9112504324408713,0.9112504324408713,0.8708363015502814,0.8742265074111383,0.8538461538461538,0.8630831643002028,0.8448047650562541,0.7436181282810738,0.7113270015149226,0.11040060491389204,6949.0,0.4348827169376889,,,,,,,,,,,,68.0,69.0,,
dti,BindingDB_random_cls,classification,rf,cliffs,1.0,2,17923,17923,6949,,0.9646139245060881,0.9572047556205259,0.9572047556205259,0.9004428857759337,0.9020002878111959,0.887456618740704,0.8864311654011224,0.8884844473858372,0.8006737465333882,0.24080324075812193,0.07254132324034569,6949.0,0.4348827169376889,,,,,,,,,,,,151.0,153.0,,
dti,BindingDB_random_cls,classification,lgbm,cliffs,1.0,2,17923,17923,6949,,0.9522726303685544,0.9425807012642564,0.9425807012642564,0.8839445711501615,0.885163332853648,0.868836291913215,0.8631613324624429,0.8745863666446062,0.7667721739191933,0.28308436317289765,0.08483028224062618,6949.0,0.4348827169376889,,,,,,,,,,,,151.0,153.0,,
dti,BindingDB_random_cls,classification,torch_mlp,cliffs,1.0,2,17923,17923,6949,,0.9286114542080595,0.9027445715670597,0.9027445715670597,0.8664399277549899,0.8668873219168226,0.8493730662758509,0.8361654376402693,0.8630046326935804,0.7304716927067008,0.6986412226115304,0.1162721342780173,6949.0,0.4348827169376889,,,,,,,,,,,,151.0,153.0,,
dti,BindingDB_random_cls,classification,rf,contamination,0.0,2,17923,17923,6949,,0.9662331089706806,0.9592830089247545,0.9592830089247545,0.8993351025507369,0.900705137429846,0.8861761794787198,0.8835526315789474,0.8888153540701522,0.7981334943354614,0.23608382138111272,0.07112944803212948,6949.0,0.4348827169376889,,,,,,,,,,,,,,0.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,0.0,2,17923,17923,6949,,0.9534252423067777,0.9438147117058522,0.9438147117058522,0.8800370157087563,0.8815656929054541,0.8644374897051557,0.8606100360774024,0.8682991396426207,0.7593160147393696,0.2767033524878053,0.08366144030319322,6949.0,0.4348827169376889,,,,,,,,,,,,,,0.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,0.0,2,17923,17923,6949,,0.9403770111618439,0.9193329565150455,0.9193329565150455,0.8819339359593185,0.8835803712764426,0.8665677057562263,0.8638605721802038,0.8692918596955659,0.7633266710658032,0.6139319086747437,0.10157377093081997,6949.0,0.4348827169376889,,,,,,,,,,,,,,0.0,
dti,BindingDB_random_cls,classification,rf,contamination,0.01,2,17923,17993,6949,,0.9662641604382564,0.9592450558966771,0.9592450558966771,0.900506884662294,0.9022880990070514,0.8875641662526909,0.8882996353994034,0.886829913964262,0.8011673692220562,0.23716260811797718,0.07092745041455122,6949.0,0.4348827169376889,,,,,,,,,,,,,,70.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,0.01,2,17923,17993,6949,,0.9538005563816284,0.9445557044229118,0.9445557044229118,0.8860450744283033,0.8873219168225644,0.8711959203816417,0.8662087013411842,0.8762409000661814,0.7711015156800538,0.27536477030601764,0.08292448387555597,6949.0,0.4348827169376889,,,,,,,,,,,,,,70.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,0.01,2,17923,17993,6949,,0.9364859294298309,0.9143187845821477,0.9143187845821477,0.8755949705554564,0.8775363361634767,0.8594085577399636,0.8581326294952161,0.8606882859033752,0.7509348509753068,0.6693277205209519,0.10638023492264354,6949.0,0.4348827169376889,,,,,,,,,,,,,,70.0,
dti,BindingDB_random_cls,classification,rf,contamination,0.02,2,17923,18062,6949,,0.9677857666139678,0.9612374699744859,0.9612374699744859,0.9025304544536062,0.9040149661821845,0.8898067074178093,0.8884856483008908,0.8911317008603574,0.8047875251926748,0.23346836662212644,0.06936510406330686,6949.0,0.4348827169376889,,,,,,,,,,,,,,139.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,0.02,2,17923,18062,6949,,0.9550342307670917,0.9454630167022757,0.9454630167022757,0.8857400369449266,0.8873219168225644,0.8708560118753093,0.8681354817494246,0.8735936465916612,0.7709334797872832,0.27263523865267686,0.08233024038443247,6949.0,0.4348827169376889,,,,,,,,,,,,,,139.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,0.02,2,17923,18062,6949,,0.9387693288012515,0.9243596470292508,0.9243596470292508,0.8774026968347053,0.8794071089365376,0.861441798941799,0.8608724388631858,0.8620119126406354,0.7546908066254099,0.6850153892276609,0.10530994581653354,6949.0,0.4348827169376889,,,,,,,,,,,,,,139.0,
dti,BindingDB_random_cls,classification,rf,contamination,0.05,2,17923,18271,6949,,0.9698605692201675,0.9634261575486374,0.9634261575486374,0.9076349870915215,0.909051662109656,0.8955717118307998,0.8943894389438944,0.8967571144937128,0.8150235963574893,0.2248583914528195,0.06685902303841207,6949.0,0.4348827169376889,,,,,,,,,,,,,,348.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,0.05,2,17923,18271,6949,,0.9565850345914192,0.9473256018185232,0.9473256018185232,0.8901562128972882,0.8910634623686862,0.875799835931091,0.8685323787829483,0.8831899404367968,0.7788844599985827,0.2685114398347617,0.08044480910374555,6949.0,0.4348827169376889,,,,,,,,,,,,,,348.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,0.05,2,17923,18271,6949,,0.9424842977320884,0.9257030110475786,0.9257030110475786,0.880754612175175,0.8853072384515758,0.8651210018615672,0.8853481122272255,0.8457974851091992,0.766054199266935,0.6561963060821103,0.10051784638483276,6949.0,0.4348827169376889,,,,,,,,,,,,,,348.0,
dti,BindingDB_random_cls,classification,rf,contamination,0.1,2,17923,18618,6949,,0.9715322925993694,0.9649899193717016,0.9649899193717016,0.9080428272626662,0.9097711900992949,0.8961060480530241,0.8974444075672088,0.8947716743878227,0.8163686405187215,0.21727331997322843,0.06509410801337918,6949.0,0.4348827169376889,,,,,,,,,,,,,,695.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,0.1,2,17923,18618,6949,,0.9592508262555368,0.9504668547845291,0.9504668547845291,0.8929573333454675,0.8942293855230968,0.8789725012349745,0.8747951491314323,0.8831899404367968,0.7850748286007369,0.26136138725297114,0.07798657155325736,6949.0,0.4348827169376889,,,,,,,,,,,,,,695.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,0.1,2,17923,18618,6949,,0.9435229419365364,0.9240942585240031,0.9240942585240031,0.8907805706964815,0.8920708015541805,0.8765228844254198,0.8722149410222805,0.8808735936465917,0.7806981883536527,0.6160627876272856,0.09540515845351329,6949.0,0.4348827169376889,,,,,,,,,,,,,,695.0,
dti,BindingDB_random_cls,classification,rf,contamination,0.2,2,17923,19313,6949,,0.9784357037442254,0.9734277489013987,0.9734277489013987,0.9242340820571053,0.9253129946754929,0.9142857142857143,0.9126277612924497,0.9159497021839841,0.8481168378723152,0.190295316076093,0.056259133569031526,6949.0,0.4348827169376889,,,,,,,,,,,,,,1390.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,0.2,2,17923,19313,6949,,0.963790407565469,0.9557675281898468,0.9557675281898468,0.8995890757482223,0.9005612318319183,0.8864047345060003,0.8807579222476315,0.8921244209133025,0.7980433628908721,0.2511335293233785,0.074195748570607,6949.0,0.4348827169376889,,,,,,,,,,,,,,1390.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,0.2,2,17923,19313,6949,,0.9585601944285327,0.9428594630767272,0.9428594630767272,0.902249937939197,0.9034393437904734,0.8894381281924535,0.8857893009517558,0.8931171409662475,0.8037552125103894,0.5208774387543639,0.08482907851385729,6949.0,0.4348827169376889,,,,,,,,,,,,,,1390.0,
dti,BindingDB_random_cls,classification,rf,contamination,0.5,2,17923,21398,6949,,0.9891956060445959,0.9873908022270608,0.9873908022270608,0.9542886584872803,0.9551014534465391,0.9483614697120158,0.9486754966887417,0.9480476505625414,0.9086467655925592,0.13753064076883187,0.03746048502793244,6949.0,0.4348827169376889,,,,,,,,,,,,,,3475.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,0.5,2,17923,21398,6949,,0.9763633869407217,0.9720346657166251,0.9720346657166251,0.9253677344832404,0.9268959562526983,0.9157545605306799,0.9178856382978723,0.913633355393779,0.851197005447929,0.2157760597307942,0.06015701637232696,6949.0,0.4348827169376889,,,,,,,,,,,,,,3475.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,0.5,2,17923,21398,6949,,0.9787215289220195,0.9722379147706011,0.9722379147706011,0.9442334601851089,0.9458914951791625,0.9373959373959374,0.9433646112600537,0.9315023163467903,0.8898113438359516,0.2925819449192167,0.046537091399961254,6949.0,0.4348827169376889,,,,,,,,,,,,,,3475.0,
dti,BindingDB_random_cls,classification,rf,contamination,1.0,2,17923,24872,6949,,0.9999995365452601,0.9999993429318657,0.9999993429318657,0.9995417696589496,0.9995682832062167,0.9995035578355121,0.9996689837802052,0.99933818663137,0.9991216783363676,0.05383541042682853,0.008913533095169665,6949.0,0.4348827169376889,,,,,,,,,,,,,,6949.0,
dti,BindingDB_random_cls,classification,lgbm,contamination,1.0,2,17923,24872,6949,,0.9902967323744372,0.9884973846067089,0.9884973846067089,0.9556122852245404,0.9562526982299612,0.9497520661157025,0.9488110964332893,0.9506949040370616,0.9110175548889026,0.17443548473344178,0.04423583236596845,6949.0,0.4348827169376889,,,,,,,,,,,,,,6949.0,
dti,BindingDB_random_cls,classification,torch_mlp,contamination,1.0,2,17923,24872,6949,,0.9994372395489691,0.9987989647139934,0.9987989647139934,0.9956975389879194,0.995826737660095,0.9951994702863765,0.9956939383901954,0.9947054930509597,0.9915088782418949,0.018051774945387577,0.003719530728311767,6949.0,0.4348827169376889,,,,,,,,,,,,,,6949.0,
dti,BindingDB_random_cls,classification,rf,random_label_noise,0.0,2,17923,17923,6949,,0.9662331089706806,0.9592830089247545,0.9592830089247545,0.8993351025507369,0.900705137429846,0.8861761794787198,0.8835526315789474,0.8888153540701522,0.7981334943354614,0.23608382138111272,0.07112944803212948,6949.0,0.4348827169376889,,,,,,,,,,,,,,,0.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,0.0,2,17923,17923,6949,,0.9534252423067777,0.9438147117058522,0.9438147117058522,0.8800370157087563,0.8815656929054541,0.8644374897051557,0.8606100360774024,0.8682991396426207,0.7593160147393696,0.2767033524878053,0.08366144030319322,6949.0,0.4348827169376889,,,,,,,,,,,,,,,0.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,0.0,2,17923,17923,6949,,0.9403770111618439,0.9193329565150455,0.9193329565150455,0.8819339359593185,0.8835803712764426,0.8665677057562263,0.8638605721802038,0.8692918596955659,0.7633266710658032,0.6139319086747437,0.10157377093081997,6949.0,0.4348827169376889,,,,,,,,,,,,,,,0.0
dti,BindingDB_random_cls,classification,rf,random_label_noise,0.01,2,17923,17923,6949,,0.9653487951946318,0.9578733208772148,0.9578733208772148,0.9008248567461399,0.9024320046049792,0.8878968253968254,0.887309980171844,0.8884844473858372,0.801528015009779,0.24073013531068227,0.0718753711123601,6949.0,0.4348827169376889,,,,,,,,,,,,,,,180.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,0.01,2,17923,17923,6949,,0.9535414851820038,0.9435350293480839,0.9435350293480839,0.8834604716081728,0.8844438048640092,0.8682958832212564,0.8608130081300813,0.8759099933818663,0.7654660085963477,0.2777230665712841,0.0835329214534755,6949.0,0.4348827169376889,,,,,,,,,,,,,,,180.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,0.01,2,17923,17923,6949,,0.9330125468152485,0.9101153218303688,0.9101153218303688,0.8714211814320818,0.874370413009066,0.8545727136431784,0.8604495135860449,0.8487756452680344,0.7440592560096242,0.7162518855326707,0.11050811931461416,6949.0,0.4348827169376889,,,,,,,,,,,,,,,180.0
dti,BindingDB_random_cls,classification,rf,random_label_noise,0.02,2,17923,17923,6949,,0.9643830819133502,0.9564762126683666,0.9564762126683666,0.899514164609349,0.9014246654194848,0.8864578153489143,0.8880770508136832,0.884844473858372,0.7993677525096055,0.24012773527636697,0.07295757702768187,6949.0,0.4348827169376889,,,,,,,,,,,,,,,359.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,0.02,2,17923,17923,6949,,0.9507542683760225,0.9407018982295121,0.9407018982295121,0.8798470413976311,0.8819974096992373,0.8641934415369328,0.8650530503978779,0.8633355393778954,0.7598690969075584,0.2855788148960157,0.08582225232060363,6949.0,0.4348827169376889,,,,,,,,,,,,,,,359.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,0.02,2,17923,17923,6949,,0.9252170274282627,0.9030049331194321,0.9030049331194321,0.8635413975469256,0.8664556051230393,0.8456420492348636,0.8501672240802676,0.8411647915287889,0.7280030581695434,0.7186898323703861,0.11749059648480495,6949.0,0.4348827169376889,,,,,,,,,,,,,,,359.0
dti,BindingDB_random_cls,classification,rf,random_label_noise,0.05,2,17923,17923,6949,,0.9632185044163866,0.955160285165191,0.955160285165191,0.8972475338730643,0.8986904590588574,0.8838283828382838,0.8815009874917709,0.886168100595632,0.7940193630875415,0.2470910548930807,0.07422720256926658,6949.0,0.4348827169376889,,,,,,,,,,,,,,,897.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,0.05,2,17923,17923,6949,,0.9519869737197569,0.9421627749022764,0.9421627749022764,0.8816663540453784,0.8831486544826593,0.8662714097496707,0.8622950819672132,0.8702845797485109,0.7625441879391697,0.2899170439070991,0.08626881769324875,6949.0,0.4348827169376889,,,,,,,,,,,,,,,897.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,0.05,2,17923,17923,6949,,0.9183932883664265,0.8931845110839881,0.8931845110839881,0.8488037896104234,0.8539358181033242,0.8281699678347723,0.8478336221837088,0.8093977498345467,0.7018416100435053,0.744292549832801,0.12605562372117846,6949.0,0.4348827169376889,,,,,,,,,,,,,,,897.0
dti,BindingDB_random_cls,classification,rf,random_label_noise,0.1,2,17923,17923,6949,,0.9583513027375682,0.9484819955475137,0.9484819955475137,0.8922573902914153,0.8936537631313858,0.8781935058513268,0.8748768472906404,0.8815354070152217,0.7838451182885989,0.26757425992819467,0.07932058198945248,6949.0,0.4348827169376889,,,,,,,,,,,,,,,1793.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,0.1,2,17923,17923,6949,,0.9465702411161204,0.934183564896784,0.934183564896784,0.8754029738963752,0.8766729025759102,0.8592543931680079,0.8529507662210629,0.8656518861681006,0.7495847311638958,0.31264715379584607,0.09234603925068782,6949.0,0.4348827169376889,,,,,,,,,,,,,,,1793.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,0.1,2,17923,17923,6949,,0.9009215502577904,0.8700449516923724,0.8700449516923724,0.8327364878927926,0.8363793351561376,0.8105315780703216,0.8163813360187983,0.8047650562541363,0.6666188645540198,0.8749565912697165,0.14349886753173316,6949.0,0.4348827169376889,,,,,,,,,,,,,,,1793.0
dti,BindingDB_random_cls,classification,rf,random_label_noise,0.2,2,17923,17923,6949,,0.9485144758824053,0.9348470212440068,0.9348470212440068,0.8775443033238806,0.8805583537199597,0.8615281948615282,0.8687752355316285,0.8544010589013898,0.7566123047955713,0.30048921190911837,0.08997902266993534,6949.0,0.4348827169376889,,,,,,,,,,,,,,,3585.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,0.2,2,17923,17923,6949,,0.9413404493016749,0.9269828461913108,0.9269828461913108,0.8667102061328713,0.8690459058857389,0.8493377483443708,0.8499005964214712,0.8487756452680344,0.7335327928590896,0.34412142795440426,0.10153510470426484,6949.0,0.4348827169376889,,,,,,,,,,,,,,,3585.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,0.2,2,17923,17923,6949,,0.8686269706727526,0.8255285380923594,0.8255285380923594,0.7993545170911154,0.8001151244783422,0.7754244139046079,0.7581410053746444,0.7935142289874255,0.5960100615093815,0.9865035520544048,0.17188431080706854,6949.0,0.4348827169376889,,,,,,,,,,,,,,,3585.0
dti,BindingDB_random_cls,classification,rf,random_label_noise,0.5,2,17923,17923,6949,,0.878923460365435,0.8512189205978602,0.8512189205978602,0.7936602593627547,0.7999712188804144,0.7641669494401085,0.7841225626740947,0.7452018530774321,0.5912760402329861,0.44444484905304865,0.1420607929136244,6949.0,0.4348827169376889,,,,,,,,,,,,,,,8962.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,0.5,2,17923,17923,6949,,0.890202684768029,0.8615100279240746,0.8615100279240746,0.8109102554444556,0.8179594186213843,0.7833533139236171,0.8118565850195243,0.7567835870284579,0.6278691488412904,0.477143506753516,0.1505485393005359,6949.0,0.4348827169376889,,,,,,,,,,,,,,,8962.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,0.5,2,17923,17923,6949,,0.7359800306621656,0.68876406127759,0.68876406127759,0.6726425784801617,0.6816808173837963,0.6223967224308637,0.6428067700987306,0.6032428855062872,0.3482756584909623,1.578080901624312,0.27391253687261935,6949.0,0.4348827169376889,,,,,,,,,,,,,,,8962.0
dti,BindingDB_random_cls,classification,rf,random_label_noise,1.0,2,17923,17923,6949,,0.5110706276373734,0.45597966905675735,0.45597966905675735,0.5137048201146772,0.5266944884155994,0.4320497323432913,0.4517876489707476,0.413964262078094,0.027754371492968173,0.7775383455055411,0.2808170475873964,6949.0,0.4348827169376889,,,,,,,,,,,,,,,17923.0
dti,BindingDB_random_cls,classification,lgbm,random_label_noise,1.0,2,17923,17923,6949,,0.5207668170450901,0.4512205461125035,0.4512205461125035,0.5189835696025598,0.5374874082601814,0.4147851420247633,0.4611336032388664,0.3769027134348114,0.03932299131827014,0.7111271622374378,0.25748307342161597,6949.0,0.4348827169376889,,,,,,,,,,,,,,,17923.0
dti,BindingDB_random_cls,classification,torch_mlp,random_label_noise,1.0,2,17923,17923,6949,,0.49735455821219055,0.42915449350532314,0.42915449350532314,0.4969553551521084,0.5036695927471578,0.4383650871193617,0.4315485732606605,0.4454003970880212,-0.006069280957879588,3.1343843171702592,0.44572539999297056,6949.0,0.4348827169376889,,,,,,,,,,,,,,,17923.0
dti,BindingDB_scaffold_cls,classification,rf,conflicts,0.0,0,11646,11646,2985,0.0,0.950708964256423,0.9427579828014588,0.9427579828014588,0.8780444184307222,0.8793969849246231,0.8681318681318682,0.8758314855875832,0.8605664488017429,0.757135906795137,0.28353746086607534,0.0874761797085872,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,lgbm,conflicts,0.0,0,11646,11646,2985,0.0,0.9421321135788017,0.9328261404692759,0.9328261404692759,0.8699056460616308,0.8710217755443886,0.8595403137541043,0.8636363636363636,0.8554829339143064,0.7403417746407688,0.3070409486763353,0.09385590161648132,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,torch_mlp,conflicts,0.0,0,11646,11646,2985,0.0,0.91876108744585,0.9005990521480364,0.9005990521480364,0.8403414572020074,0.84321608040201,0.8253731343283582,0.8488104374520338,0.8031953522149601,0.6841788400478983,0.7530679331674128,0.13476832323295188,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,rf,conflicts,0.01,0,11646,11763,2985,117.0,0.9492034652445831,0.9416509831393691,0.9416509831393691,0.8780965813633359,0.8793969849246231,0.8682284040995608,0.8752767527675277,0.8612926652142339,0.7571454011374089,0.28691215747712795,0.08794560202810199,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,lgbm,conflicts,0.01,0,11646,11763,2985,117.0,0.9399001723409097,0.9314090673480133,0.9314090673480133,0.8685074084913125,0.8693467336683417,0.8582848837209303,0.858909090909091,0.8576615831517792,0.7370923846466338,0.31272756954957076,0.0957440725707159,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,torch_mlp,conflicts,0.01,0,11646,11763,2985,117.0,0.9016819045657695,0.8773783268283504,0.8773783268283504,0.8269809720460877,0.8271356783919598,0.8149210903873745,0.8051027639971652,0.8249818445896877,0.6529750655697798,0.7206409227360475,0.14228307475947888,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,rf,conflicts,0.02,0,11646,11879,2985,233.0,0.9486398345960828,0.9401905120447189,0.9401905120447189,0.8781467119738995,0.8797319932998325,0.8680632120543917,0.8787202380952381,0.8576615831517792,0.7577856757114075,0.28902367176345767,0.08883747070204195,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,lgbm,conflicts,0.02,0,11646,11879,2985,233.0,0.9397678455941065,0.9299354874458077,0.9299354874458077,0.8605732232085759,0.861641541038526,0.8495446265938069,0.8523391812865497,0.8467683369644154,0.7214984484132277,0.31443833861321213,0.09600107085587127,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,torch_mlp,conflicts,0.02,0,11646,11879,2985,233.0,0.9017408419052161,0.8736547793466474,0.8736547793466474,0.8298194485090885,0.8321608040201005,0.8146503884572697,0.830316742081448,0.7995642701525054,0.6617916665614327,0.6370647387569613,0.13611880029376752,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,rf,conflicts,0.05,0,11646,12229,2985,583.0,0.9465239615285951,0.9367716146671855,0.9367716146671855,0.8788749607084404,0.8800670016750419,0.8691520467836257,0.8749080206033848,0.8634713144517067,0.7585180036266598,0.29682219456944925,0.08973857562712745,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,lgbm,conflicts,0.05,0,11646,12229,2985,583.0,0.9351558294222424,0.9175167827261207,0.9175167827261207,0.861403765486294,0.8623115577889447,0.8505997818974919,0.851528384279476,0.8496732026143791,0.72292213848415,0.3321459990232808,0.10027557493361493,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,torch_mlp,conflicts,0.05,0,11646,12229,2985,583.0,0.8897738522348316,0.8579882637460468,0.8579882637460468,0.8216488364278824,0.8204355108877722,0.8114004222378607,0.7870307167235495,0.8373275236020334,0.6414774089698542,0.6175926172568121,0.1440124539239745,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,rf,conflicts,0.1,0,11646,12811,2985,1165.0,0.9450647542967806,0.938828292177516,0.938828292177516,0.8701644284026491,0.871356783919598,0.8597516435354273,0.8648052902277737,0.8547567175018156,0.7409904232450171,0.30724825659506705,0.09256137071605443,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,lgbm,conflicts,0.1,0,11646,12811,2985,1165.0,0.9351233122694443,0.9265891517415344,0.9265891517415344,0.8619775577450438,0.8623115577889447,0.8517850703209521,0.8459885386819485,0.8576615831517792,0.7232975196158155,0.349683342472808,0.10415699112504116,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,torch_mlp,conflicts,0.1,0,11646,12811,2985,1165.0,0.8813936851689267,0.8459119603559953,0.8459119603559953,0.8081433789657377,0.8110552763819096,0.7900223380491437,0.8105423987776929,0.7705156136528686,0.6191359160045398,0.5421358824065767,0.144893643768862,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
dti,BindingDB_scaffold_cls,classification,rf,conflicts,0.2,0,11646,13976,2985,2330.0,0.9375108390509327,0.9258066768500767,0.9258066768500767,0.8734865975135218,0.874036850921273,0.8638667632150615,0.8613718411552347,0.8663761801016703,0.7466724575514639,0.34516895383329843,0.10290980365916538,2985.0,0.46130653266331656,,,,,,,,,,,,,,,
